distance_km,vehicule_type,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population,ratio_origin,ratio_dest,trip_count_corridor,trip_count_origin,service_share,co2_saved_kg
153.5471391948048,12,7013155.0,139259.0,56169.0,8557.0,50.36051529883167,6.564099567605469,5.0,283.0,0.0176678445229682,95.0183440384063
150.24394828761612,12,134378.0,111.0,1179679.0,0.0,1210.6126126126126,0.0,5.0,217.0,0.0230414746543778,90.77448425407351
135.37539058866514,12,0.0,0.0,0.0,81275.0,0.0,0.0,16.0,140.0,0.1142857142857142,80.24923438550508
171.62023123443032,13,0.0,25974.0,0.0,0.0,0.0,0.0,1.0,193.0,0.005181347150259,111.27038298281572
181.4627005259705,12,478558.0,29706.0,5105918.0,59964.0,16.109809466101126,85.14972316723367,2.0,134.0,0.0149253731343283,114.38161949085551
115.75039628955076,14,0.0,43220.0,0.0,30542.0,0.0,0.0,665.0,5150.0,0.129126213592233,71.06333559052872
113.55685382419128,10,42434779.0,519127.0,1696120.0,45102.0,81.74257744251406,37.6063145758503,308.0,4698.0,0.0655598126862494,77.66269160939221
310.53184565563754,12,42725621.0,2103778.0,1389102.0,32251.0,20.308996956903247,43.07159467923475,16.0,576.0,0.0277777777777777,121.12883660654704
145.5161864187632,10,539785.0,19251.0,258728.0,0.0,28.039322632590515,0.0,6.0,553.0,0.0108499095840868,87.77348058252228
102.74859672315146,12,0.0,0.0,28711.0,33475.0,0.0,0.8576848394324122,1.0,67.0,0.0149253731343283,69.58891212672626
172.94740113134773,4,1053025.0,40595.0,734537.0,16442.0,25.93977090774726,44.67443133438754,3.0,203.0,0.0147783251231527,101.60053010789215
150.0888626200651,12,198358.0,13401.0,477256.0,8678.0,14.8017312140885,54.996082046554505,9.0,237.0,0.0379746835443038,97.55514467408616
173.65669102820002,4,662172.0,12326.0,152113.0,4056.0,53.72156417329223,37.50320512820513,11.0,287.0,0.0383275261324041,93.48442138497664
122.98994446915415,12,112123.0,538.0,1696120.0,45102.0,208.40706319702602,37.6063145758503,6.0,15.0,0.4,83.4626815145817
104.54580790715872,12,0.0,0.0,0.0,38942.0,0.0,0.0,1.0,956.0,0.0010460251046025,66.26546563973272
105.72570452211372,12,1389102.0,32251.0,24568668.0,293771.0,43.07159467923475,83.63203992225236,11.0,534.0,0.0205992509363295,61.37821571452213
178.07165854770471,12,0.0,203.0,15540.0,4530.0,0.0,3.4304635761589406,4.0,90.0,0.0444444444444444,106.39944832329572
112.5382958763252,12,0.0,0.0,106903.0,81275.0,0.0,1.315324515533682,9.0,193.0,0.0466321243523316,70.82921676265244
142.54327751899527,5,0.0,0.0,0.0,39439.0,0.0,0.0,54.0,148.0,0.3648648648648648,83.20858558061511
213.59498897550296,12,7871334.0,519127.0,248858.0,5155.0,15.162636503206345,48.27507274490786,10.0,1094.0,0.0091407678244972,82.82780279104779
102.88285182475714,12,66432.0,75580.0,0.0,75580.0,0.8789626885419423,0.0,2.0,73.0,0.0273972602739726,66.54487437051205
345.64249770273193,12,1248583.0,46080.0,42434779.0,519127.0,27.095985243055555,81.74257744251406,10.0,20.0,0.5,101.29905081148992
159.81688258042388,4,162288.0,75580.0,0.0,75580.0,2.1472347181794125,0.0,31.0,323.0,0.0959752321981424,99.7037667037028
567.6819265861508,12,4355591.0,151839.0,51699.0,51729.0,28.685588024157166,0.9994200545148756,2.0,321.0,0.0062305295950155,136.2831191534854
