route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_url,ticketing_deep_link_id
mvv-19-772V-1,1,772V,Inhausermoos - Haimhausen - Röhrmoos Markt Indersdorf - Weichs,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19772V___H_s25_1.pdf,MVV_ticketing
mvv-19-782-1,1,782,Randelsried - Pipinsried - Arnzell - Markt Indersdorf,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19782___H_s25_1.pdf,MVV_ticketing
mvv-19-785-1,1,785,Erdweg - Markt Indersdorf - Weichs - Petershausen West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19785___H_s25_1.pdf,MVV_ticketing
mvv-19-791-1,1,791,Gröbenried - Eschenried - Dachau - Bergkirchen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19791___H_s25_1.pdf,MVV_ticketing
mvv-19-791V-1,1,791V,Weichs - Markt Indersdorf - Stetten - Arnbach - Schwabhausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19791V___H_s25_1.pdf,MVV_ticketing
mvv-19-803-1,1,803,"Inning, Marktplatz - Grafrath - Schöngeising",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19803___H_s25_1.pdf,MVV_ticketing
mvv-19-804-1,1,804,Grafrath - Unteralting - Mauern - Jexhof,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19804___H_s25_1.pdf,MVV_ticketing
mvv-19-805-1,1,805,Grafrath - Kottgeisering - Pleitmannswang - Zankenhausen - Türkenfeld,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19805___H_s25_1.pdf,MVV_ticketing
mvv-19-807-1,1,807,Türkenfeld - Beuern - Neugreifenberg - Greifenberg - Eching - Türkenfeld,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19807___H_s25_1.pdf,MVV_ticketing
mvv-19-810-1,1,810,Geltendorf - Moorenweis - Jesenwang Landsberied - Mammendorf,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19810___H_s25_1.pdf,MVV_ticketing
mvv-19-820-1,1,820,"Fürstenfeldbruck, Schöngeisinger Str. - Buchenau - Schöngeising - Grafrath - Inning - Seefeld-Hechendorf",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19820___H_s25_1.pdf,MVV_ticketing
mvv-19-822-1,1,822,Mammendorf - Adelshofen - Jesenwang - Schöngeising - Fürstenfeldbruck,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19822___H_s25_1.pdf,MVV_ticketing
mvv-19-823-1,1,823,Fürstenfeldbruck - Jesenwang Adelshofen - Dünzelbach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19823___H_s25_1.pdf,MVV_ticketing
mvv-19-825-1,1,825,Dünzelbach - Moorenweis - Jesenwang - Landsberied - Fürstenfeldbruck,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19825___H_s25_1.pdf,MVV_ticketing
mvv-19-826-1,1,826,Grafrath - Jesenwang - Grunertshofen - Dünzelbach - Zell - Moorenweis - Grafrath,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19826___H_s25_1.pdf,MVV_ticketing
mvv-19-829-1,1,829,"Mammendorf - Jesenwang, Schule - Mammendorf, Schule - Moorenweis",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19829___H_s25_1.pdf,MVV_ticketing
mvv-19-830-1,1,830,Lochhausen - Gröbenzell - Puchheim Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19830___H_s25_1.pdf,MVV_ticketing
mvv-19-832-1,1,832,"Olching, Kulturwerkstatt - Olching - Gröbenzell - Puchheim Nord",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19832___H_s25_1.pdf,MVV_ticketing
mvv-19-833-1,1,833,"Eichenau Nord - Olching, Grundschule - Olching - Olching, Cronenbergstraße",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19833___H_s25_1.pdf,MVV_ticketing
mvv-19-835-1,1,835,Olching - Graßlfing - Geiselbullach - Esting - Kriegerdenkmal,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19835___H_s25_1.pdf,MVV_ticketing
mvv-19-837-1,1,837,Althegnenberg - Tegernbach - Oberschweinbach - Mammendorf - Fürstenfeldbruck,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19837___H_s25_1.pdf,MVV_ticketing
mvv-19-838-1,1,838,Tegernbach - Mittelstetten - Oberschweinbach - Mammendorf - Buchenau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19838___H_s25_1.pdf,MVV_ticketing
mvv-19-839-1,1,839,Tegernbach - Mittelstetten - Althegnenberg - Mammendorf - Fürstenfeldbruck,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19839___H_s25_1.pdf,MVV_ticketing
mvv-19-840-1,1,840,Buchenau - Fürstenfeldbruck,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19840___H_s25_1.pdf,MVV_ticketing
mvv-19-843-1,1,843,"Olching - Emmering - FFB, Adolf-Kolping-Straße / Fürstenfeldbruck",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19843___H_s25_1.pdf,MVV_ticketing
mvv-19-845-1,1,845,"Fürstenfeldbruck, Fliegerhorst - Fürstenfeldbruck",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19845___H_s25_1.pdf,MVV_ticketing
mvv-19-851-1,1,851,"Germering, Salzstraße - Germering, Kleiner Stachus - Harthaus Nord",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19851___H_s25_1.pdf,MVV_ticketing
mvv-19-852-1,1,852,"Fürstenfeldbruck - Alling - Germering-Unterpfaffenhofen - Germering, Kerschensteiner Schule",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19852___H_s25_1.pdf,MVV_ticketing
mvv-19-853-1,1,853,"Puchheim Bf, Bgm.-Ertl-Straße - Puchheim Süd - Germering-Unterpf.",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19853___H_s25_1.pdf,MVV_ticketing
mvv-19-854-1,1,854,"Puchheim Ort, Vogelsangstraße - Puchheim Süd",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19854___H_s25_1.pdf,MVV_ticketing
mvv-19-855-1,1,855,Puchheim Nord - Gewerbegebiet Nord - Lußstraße - Puchheim Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19855___H_s25_1.pdf,MVV_ticketing
mvv-19-856-1,1,856,"Germering-Unterpfaffenhofen - Germering, Neue Gautinger Straße - Planegg West",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19856___H_s25_1.pdf,MVV_ticketing
mvv-19-857-1,1,857,"Germering, GEP - Germering, Rathaus - Germering-Unterpfaffenhofen",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19857___H_s25_1.pdf,MVV_ticketing
mvv-19-858-1,1,858,"Germering, Freibad/Polariom - Germering-Unterpfaffenhofen - Germering, Kriemhildenstraße",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19858___H_s25_1.pdf,MVV_ticketing
mvv-19-859-1,1,859,"Harthaus Süd - Germering, Kleiner Stachus - Germering, Freibad/Polariom",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19859___H_s25_1.pdf,MVV_ticketing
mvv-19-860-1,1,860,"Freiham - Puchheim Ort - Eichenau Nord - Olching - Graßlfing, Georgenstraße",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19860___H_s25_1.pdf,MVV_ticketing
mvv-19-861-1,1,861,"Eichenau, Spechtstraße - Eichenau Süd",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19861___H_s25_1.pdf,MVV_ticketing
mvv-19-862-1,1,862,Fürstenfeldbruck - Eichenau Nord - Puchheim Süd,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19862___H_s25_1.pdf,MVV_ticketing
mvv-19-863-1,1,863,"Buchenau - Fürstenfeldbruck, Fliegerhorst - Eichenau Nord",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19863___H_s25_1.pdf,MVV_ticketing
mvv-19-871-1,1,871,Maisach - Aufkirchen - Egenhofen - Ebersried,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19871___H_s25_1.pdf,MVV_ticketing
mvv-19-872-1,1,872,Maisach - Realschule - Am Strasserwinkel - Gernlinden,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19872___H_s25_1.pdf,MVV_ticketing
mvv-19-873-1,1,873,Fürstenfeldbruck - Maisach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19873___H_s25_1.pdf,MVV_ticketing
mvv-19-874-1,1,874,"Maisach, Schulen - Malching - Egenhofen, Dirlesried",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19874___H_s25_1.pdf,MVV_ticketing
mvv-19-875-1,1,875,Waltenhofen - Rottbach - Überacker - Maisach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19875___H_s25_1.pdf,MVV_ticketing
mvv-19-901-1,1,901,Starnberg - Blumensiedlung - Hanfeld - Starnberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19901___H_s25_1.pdf,MVV_ticketing
mvv-19-902-1,1,902,Starnberg Nord - Starnberg - Klinikum-MediCenter - Cappius - Söcking,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19902___H_s25_1.pdf,MVV_ticketing
mvv-19-903-1,1,903,Starnberg - Auersberg - Ludwigshöhe - Starnberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19903___H_s25_1.pdf,MVV_ticketing
mvv-19-905-1,1,905,Leutstetten - Starnberg - Waldspielplatz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19905___H_s25_1.pdf,MVV_ticketing
mvv-19-906-1,1,906,Planegg West - KIM (- Gauting - KIM) - Planegg West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19906___H_s25_1.pdf,MVV_ticketing
mvv-19-909-1,1,909,Maising - Starnberg - Starnberg Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19909___H_s25_1.pdf,MVV_ticketing
mvv-19-921-1,1,921,Inning am Ammersee - Herrsching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19921___H_s25_1.pdf,MVV_ticketing
mvv-19-921V-1,1,921V,"Herrsching, Gymnasium - Inning - Etterschlag - Gilching, Gymnasium",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19921V___H_s25_1.pdf,MVV_ticketing
mvv-19-923-1,1,923,GP Inning/Wörthsee - Steinebach - Weßling - ESPE/3M - Steinebach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19923___H_s25_1.pdf,MVV_ticketing
mvv-19-924-1,1,924,Seefeld-Hechendorf - Oberalting - Seefeld-Hechendorf,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19924___H_s25_1.pdf,MVV_ticketing
mvv-19-928-1,1,928,Andechs - Seefeld-Hechendorf - Steinebach - Walchstadt,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19928___H_s25_1.pdf,MVV_ticketing
mvv-19-928V-1,1,928V,"Breitbrunn - Bachern / Walchstadt - Gilching, Gymnasium Herrsching Gymnasium - Breitbrunn - Bachern - Walchstadt",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19928V___H_s25_1.pdf,MVV_ticketing
mvv-19-949-1,1,949,Gauting - Gilching-Argelsried,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19949___H_s25_1.pdf,MVV_ticketing
mvv-19-950-1,1,950,Herrsching - Frieding - Oberalting - Starnberg Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19950___H_s25_1.pdf,MVV_ticketing
mvv-19-950V-1,1,950V,Seefeld-Hechendorf - Herrsching Schulen / Seefeld-Hechendorf - Frieding - Unering,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19950V___H_s25_1.pdf,MVV_ticketing
mvv-19-951-1,1,951,Starnberg Nord - Andechs - Herrsching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19951___H_s25_1.pdf,MVV_ticketing
mvv-19-955-1,1,955,Weßling - Starnberg Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19955___H_s25_1.pdf,MVV_ticketing
mvv-19-956-1,1,956,Aschering - Wieling - Pöcking - Possenhofen - Starnberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19956___H_s25_1.pdf,MVV_ticketing
mvv-19-957-1,1,957,Gilching-Argelsried - Neugilching - DLR - Weßling,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19957___H_s25_1.pdf,MVV_ticketing
mvv-19-958-1,1,958,Tutzing - Andechs - Herrsching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19958___H_s25_1.pdf,MVV_ticketing
mvv-19-962-1,1,962,Gauting - Krailling - Fürstenried West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19962___H_s25_1.pdf,MVV_ticketing
mvv-19-963-1,1,963,Gauting - Pentenried - Unterbrunn,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19963___H_s25_1.pdf,MVV_ticketing
mvv-19-965-1,1,965,Gauting - Buchendorf,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19965___H_s25_1.pdf,MVV_ticketing
mvv-19-966-1,1,966,Gauting - KIM/Krailling - Gauting,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19966___H_s25_1.pdf,MVV_ticketing
mvv-19-967-1,1,967,Planegg - Krailling,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19967___H_s25_1.pdf,MVV_ticketing
mvv-19-968-1,1,968,"Planegg West - Stockdorf, Harmsplatz - Gauting",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19968___H_s25_1.pdf,MVV_ticketing
mvv-19-969-1,1,969,Unterbrunn - Oberbrunn - Gauting,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19969___H_s25_1.pdf,MVV_ticketing
mvv-19-971-1,1,971,Ammerland - Münsing - Starnberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19971___H_s25_1.pdf,MVV_ticketing
mvv-19-972-1,1,972,"Schäftlarn, Kloster - Hohenschäftlarn - Wangen - Starnberg Nord",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19972___H_s25_1.pdf,MVV_ticketing
mvv-19-973-1,1,973,Berg - Walchstadt - Icking,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19973___H_s25_1.pdf,MVV_ticketing
mvv-19-974-1,1,974,Icking - Mörlbach - Berg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19974___H_s25_1.pdf,MVV_ticketing
mvv-19-975-1,1,975,Wolfratshausen - Höhenrain - Bachhausen - Berg - Starnberg Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19975___H_s25_1.pdf,MVV_ticketing
mvv-19-976-1,1,976,Traubing - Feldafing - Possenhofen - Maising,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19976___H_s25_1.pdf,MVV_ticketing
mvv-19-977-1,1,977,"Tutzing, Heimgartenstraße - Tutzing - Unterzeismering",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19977___H_s25_1.pdf,MVV_ticketing
mvv-19-978-1,1,978,Feldafing - Tutzing,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19978___H_s25_1.pdf,MVV_ticketing
mvv-19-978V-1,1,978V,Frieding - Aschering - Traubing - Feldafing / Tutzing Gymnasium,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19978V___H_s25_1.pdf,MVV_ticketing
mvv-19-979-1,1,979,"Diemendorf - Haunshofen - Kampberg - Tutzing, Am Kallerbach - Tutzing",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19979___H_s25_1.pdf,MVV_ticketing
mvv-19-981-1,1,981,Schongau - Bernbeuren - Lechbruck - Prem - Steingaden,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19981___H_s25_1.pdf,MVV_ticketing
mvv-20-200-1,1,X200,"München, Ostbahnhof - Taufkirchen, Lilienthalstraße",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20200___H_s25_1.pdf,MVV_ticketing
mvv-20-201-1,1,X201,Dachau - Oberschleißheim - Garching-Hochbrück - Garching-Forschungszentrum,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20201___H_s25_1.pdf,MVV_ticketing
mvv-20-202-1,1,X202,Unterschleißheim Ost - Garching-Hochbrück - Ismaning - Aschheim - Haar,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20202___H_s25_1.pdf,MVV_ticketing
mvv-20-203-1,1,X203,"Deisenhofen West - Tfk., Hugo-Junkers-Straße - Putzbrunn - Haar - Heimstetten",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20203___H_s25_1.pdf,MVV_ticketing
mvv-20-204-1,1,X204,Putzbrunn - Ottobrunn - Unterhaching - Candidplatz - Brudermühlstraße - St. Achaz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20204___H_s25_1.pdf,MVV_ticketing
mvv-20-205-1,1,X205,Arabellapark - Unterföhring - Ismaning - Garching - Garching-Forschungszentrum,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20205___H_s25_1.pdf,MVV_ticketing
mvv-20-206-1,1,X206,Feldmoching - Oberschleißheim - Lohhof Nord,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20206___H_s25_1.pdf,MVV_ticketing
mvv-20-208-1,1,X208,Klinikum Großhadern - Großhadern - Martinsried - Planegg - Germering-Unterpfaffenhofen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20208___H_s25_1.pdf,MVV_ticketing
mvv-20-320-1,1,X320,Wolfratshausen - Egling - Endlhausen - Deisenhofen West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20320___H_s25_1.pdf,MVV_ticketing
mvv-20-380-1,1,X380,Bad Tölz - Miesbach - Rosenheim,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20380___H_s25_1.pdf,MVV_ticketing
mvv-20-381-1,1,X381,Bad Tölz - Waakirchen - Miesbach / Gmund,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20381___H_s25_1.pdf,MVV_ticketing
mvv-20-660-1,1,X660,"Garching, Forschungszentrum - Freising - Freising, Weihenstephan",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20660___H_s25_1.pdf,MVV_ticketing
mvv-20-730-1,1,X730,Pasing - Geiselbullach - Bergkirchen/GADA - Bachern - Schwabhausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20730___H_s25_1.pdf,MVV_ticketing
mvv-20-731-1,1,X731,Pasing - Sulzemoos - Odelzhausen - Sittenbach - Erdweg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20731___H_s25_1.pdf,MVV_ticketing
mvv-20-732-1,1,X732,Dasing - Adelzhausen - Odelzhausen - Sulzemoos - Pasing,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20732___H_s25_1.pdf,MVV_ticketing
mvv-20-733-1,1,X733,Pasing - Sulzemoos - Odelzhausen - Pfaffenhofen a.d. Glonn - Egenhofen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20733___H_s25_1.pdf,MVV_ticketing
mvv-20-800-1,1,X800,Buchenau - Esting - Dachau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20800___H_s25_1.pdf,MVV_ticketing
mvv-20-850-1,1,X850,Germering-Unterpfaffenhofen - Fürstenfeldbruck,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20850___H_s25_1.pdf,MVV_ticketing
mvv-20-900-1,1,X900,Starnberg - Gilching-Argelsried - Fürstenfeldbruck - Buchenau,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20900___H_s25_1.pdf,MVV_ticketing
mvv-20-910-1,1,X910,Geltendorf /ESPE-Platz - Weßling - DLR - Gauting - Klinikum Großh.,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20910___H_s25_1.pdf,MVV_ticketing
mvv-20-970-1,1,X970,Bad Tölz - Wolfratshausen - Starnberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20970___H_s25_1.pdf,MVV_ticketing
mvv-20-990-1,1,X990,Murnau - Penzberg - Bad Tölz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_20990___H_s25_1.pdf,MVV_ticketing
mvv-60-601-1,1,601,Preisenberg - Kumhausen - Ländtorplatz - Hauptbahnhof - Altdorf,3,005262,FFFFFF,,MVV_ticketing
mvv-60-602-1,1,602,Altstadt - Ländtorplatz - Hauptbahnhof - Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-603-1,1,603,Auloh - Altstadt - Hauptbahnhof - Wolfgangsiedlung,3,005262,FFFFFF,,MVV_ticketing
mvv-60-604-1,1,604,Ländtorplatz - West - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-605-1,1,605,Altstadt - Moniberg - Alte Kaserne - Schweinbach,3,005262,FFFFFF,,MVV_ticketing
mvv-60-606-1,1,606,Auwaldsiedlung - Altstadt - Hauptbahnhof - Eugenbach,3,005262,FFFFFF,,MVV_ticketing
mvv-60-607-1,1,607,Mitterwöhr - Altstadt - Hofberg - Obere Altstadt / Berggrub,3,005262,FFFFFF,,MVV_ticketing
mvv-60-608-1,1,608,Hauptbahnhof - Nördliche Wolfgangsiedlung - Altdorf - Eugenbach,3,005262,FFFFFF,,MVV_ticketing
mvv-60-609-1,1,609,LA-Altstadt - LA-Hbf - Münchnerau - Gündlkofen - Tondorf,3,005262,FFFFFF,,MVV_ticketing
mvv-60-610-1,1,610,Metzental - Ländtorplatz - Sportzentrum West,3,005262,FFFFFF,,MVV_ticketing
mvv-60-611-1,1,611,Piflaser Weg - Am Alten Viehmarkt/CCL - Hauptbahnhof - Münchnerau,3,005262,FFFFFF,,MVV_ticketing
mvv-60-612-1,1,612,Altstadt - Piflas - Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-614-1,1,614,Wolfsteinerau - Frauenberg - Gretlmühle - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-615-1,1,615,Ergolding - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-616-1,1,616,Auloh - Auwaldsiedlung - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-617-1,1,617,Eugenbach - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-618-1,1,618,Metzental - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-619-1,1,619,Hauptbahnhof - Hochschule - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-620-1,1,620,Metzental - Ländtorplatz,3,005262,FFFFFF,,MVV_ticketing
mvv-60-621-1,1,621,Preisenberg - Kumhausen - Ländtorplatz - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-622-1,1,622,Altstadt - Hauptbahnhof - Piflas - Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-623-1,1,623,Auloh - Altstadt - Hauptbahnhof - Wolfgangsiedlung,3,005262,FFFFFF,,MVV_ticketing
mvv-60-624-1,1,624,Ländtorplatz - West - Hauptbahnhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-625-1,1,625,Hauptbahnhof - Altstadt - Moniberg,3,005262,FFFFFF,,MVV_ticketing
mvv-60-626-1,1,626,Auwaldsiedlung - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-627-1,1,627,Altstadt - Hofberg - Altstadt,3,005262,FFFFFF,,MVV_ticketing
mvv-60-628-1,1,628,Altstadt - Hauptbahnhof - Wolfgangsiedlung - Eugenbach,3,005262,FFFFFF,,MVV_ticketing
mvv-60-629-1,1,629,Am Alten Viehmarkt - Altstadt - Hauptbahnhof - Münchnerau - Gündlkofen,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E01-1,1,E01,Auloh - Bismarckplatz - Hauptbahnhof - HLG - Realschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E02-1,1,E02,Löschenbrand - Stadtpark - Hauptbahnhof - Altstadt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E03-1,1,E03,Hauptbahnhof - Am Alten Viehmarkt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E04-1,1,E04,Hascherkeller - Hauptbahnhof - Altstadt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E05-1,1,E05,Eugenbach - Wirtschaftsschule - HLG - Realschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E06-1,1,E06,Kumhausen - Finanzamt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E07-1,1,E07,Hofberg - HLG - Realschule - Wirtschaftsschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E08-1,1,E08,Kumhausen - HLG  - Realschule - Wirtschaftsschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E09-1,1,E09,Preisenberg - Kumhausen - Realschule Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E10-1,1,E10,Altstadt - Hauptbahnhof - Realschule Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E11-1,1,E11,Eugenbach - Hauptbahnhof - Realschule Ergolding,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E12-1,1,E12,Ergolding - HLG - Realschule - Wirtschaftsschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E13-1,1,E13,Ergolding - Piflas - Altstadt - Ländtorplatz - HLG - Realschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E14-1,1,E14,Wolfgangsiedlung - Hauptbahnhof - Altstadt - Am Lurzenhof,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E15-1,1,E15,Auwaldsiedlung - Altstadt - Hauptbahnhof - Wirtschaftsschule - HLG - Realschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E17-1,1,E17,Ländtorplatz - HLG - Realschule - Wolfgangschule,3,005262,FFFFFF,,MVV_ticketing
mvv-60-E18-1,1,E18,Frauenberg - Auloh - Hauptbahnhof - HLG - Wirtschaftsschule,3,005262,FFFFFF,,MVV_ticketing
