origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg
Storlien,Malmö C,InterCity,63.31589,12.10065,55.60944,13.00084,2026-03-16 15:25:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack,Storlien,Malmö C,858.4041806146538,0.7571124873021247
Storlien,Malmö C,InterCity,63.31589,12.10065,55.60944,13.00084,2026-03-16 15:25:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack,Storlien,Malmö C,858.4041806146538,0.7571124873021247
Malmö C,Duved,InterCity,55.60944,13.00084,63.38985,12.91755,2026-03-16 17:15:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack,Malmö C,Duved,865.1546994025,36.62718935390424
Malmö C,Duved,InterCity,55.60944,13.00084,63.38985,12.91755,2026-03-16 17:15:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack,Malmö C,Duved,865.1546994025,36.62718935390424
Duved,Malmö C,InterCity,63.38985,12.91755,55.60944,13.00084,2026-03-16 18:30:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack,Duved,Malmö C,865.1546994025,0.7630664448730051
Duved,Malmö C,InterCity,63.38985,12.91755,55.60944,13.00084,2026-03-16 18:30:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack,Duved,Malmö C,865.1546994025,0.7630664448730051
İstanbul Halkalı,Sofia,InterCity,41.01849,28.76616,,,2026-03-16 20:00:00,2026-03-16 11:48:00,,back_on_track,BackOnTrack,İstanbul Halkalı,Sofia,,
Sofia,İstanbul Halkalı,InterCity,,,41.01849,28.76616,2026-03-16 18:50:00,2026-03-16 09:56:00,,back_on_track,BackOnTrack,Sofia,İstanbul Halkalı,,
İstanbul Halkalı,București Nord,InterCity,41.01849,28.76616,44.44677,26.07441,2026-03-16 20:00:00,2026-03-16 17:08:00,,back_on_track,BackOnTrack,İstanbul Halkalı,București Nord,439.9977264500113,29.105849604668247
București Nord,İstanbul Halkalı,InterCity,44.44677,26.07441,41.01849,28.76616,2026-03-16 10:50:00,2026-03-16 06:34:00,,back_on_track,BackOnTrack,București Nord,İstanbul Halkalı,439.9977264500113,22.50852369427678
Ankara,İstanbul Halkalı,InterCity,39.93498,32.84395,41.01849,28.76616,2026-03-16 22:00:00,2026-03-16 07:27:00,,back_on_track,BackOnTrack,Ankara,İstanbul Halkalı,365.302805165389,24.16478056169048
İstanbul Halkalı,Ankara,InterCity,41.01849,28.76616,39.93498,32.84395,2026-03-16 22:00:00,2026-03-16 06:37:00,,back_on_track,BackOnTrack,İstanbul Halkalı,Ankara,365.302805165389,24.16478056169048
Ankara,İzmir Basmane,InterCity,39.93498,32.84395,38.42271,27.14408,2026-03-16 20:00:00,2026-03-16 10:01:00,,back_on_track,BackOnTrack,Ankara,İzmir Basmane,519.1685123931088,34.34299709480415
İzmir Basmane,Ankara,InterCity,38.42271,27.14408,39.93498,32.84395,2026-03-16 19:05:00,2026-03-16 09:07:00,,back_on_track,BackOnTrack,İzmir Basmane,Ankara,519.1685123931088,34.34299709480415
Ankara,Kars,InterCity,39.93498,32.84395,40.60528,43.10639,2026-03-16 18:00:00,2026-03-16 20:26:00,,back_on_track,BackOnTrack,Ankara,Kars,873.3727363721096,57.773606511015046
Kars,Ankara,InterCity,40.60528,43.10639,39.93498,32.84395,2026-03-16 08:00:00,2026-03-16 10:27:00,,back_on_track,BackOnTrack,Kars,Ankara,873.3727363721096,57.773606511015046
Ankara,Tatvan,InterCity,39.93498,32.84395,38.50882,42.2762,2026-03-16 11:20:00,2026-03-16 13:57:00,,back_on_track,BackOnTrack,Ankara,Tatvan,827.4309412029705,54.734556760576496
Tatvan,Ankara,InterCity,38.50882,42.2762,39.93498,32.84395,2026-03-16 10:25:00,2026-03-16 12:45:00,,back_on_track,BackOnTrack,Tatvan,Ankara,827.4309412029705,54.734556760576496
Ankara,Kurtalan,InterCity,39.93498,32.84395,37.92809,41.69722,2026-03-16 11:20:00,2026-03-16 14:10:00,,back_on_track,BackOnTrack,Ankara,Kurtalan,797.2439001981827,52.73768399810979
Kurtalan,Ankara,InterCity,37.92809,41.69722,39.93498,32.84395,2026-03-16 09:20:00,2026-03-16 12:45:00,,back_on_track,BackOnTrack,Kurtalan,Ankara,797.2439001981827,52.73768399810979
Ankara,Malatya,InterCity,39.93498,32.84395,38.3768,38.32295,2026-03-16 19:10:00,2026-03-16 11:09:00,,back_on_track,BackOnTrack,Ankara,Malatya,503.08290810052176,33.27893437084951
Malatya,Ankara,InterCity,38.3768,38.32295,39.93498,32.84395,2026-03-16 15:30:00,2026-03-16 07:24:00,,back_on_track,BackOnTrack,Malatya,Ankara,503.08290810052176,33.27893437084951
İzmir Basmane,Konya,InterCity,38.42271,27.14408,47.60088,21.23744,2026-03-16 20:05:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack,İzmir Basmane,Konya,1127.0839930762352,74.55660614199296
Konya,İzmir Basmane,InterCity,47.60088,21.23744,38.42271,27.14408,2026-03-16 19:00:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack,Konya,İzmir Basmane,1127.0839930762352,47.71622793087549
Villach Hbf,Hamburg Altona,InterCity,46.61862,13.84854,53.55225,9.93496,2026-03-16 19:06:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack,Villach Hbf,Hamburg Altona,819.6719698194485,31.086879127372406
Hamburg Altona,Villach Hbf,InterCity,53.55225,9.93496,46.61862,13.84854,2026-03-16 19:00:00,2026-03-16 08:38:00,,back_on_track,BackOnTrack,Hamburg Altona,Villach Hbf,819.6719698194485,46.99179402974898
Innsbruck Hbf,Hamburg Altona,InterCity,47.26337,11.40111,53.55225,9.93496,2026-03-16 21:00:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack,Innsbruck Hbf,Hamburg Altona,706.926686833688,11.22316808017163
Hamburg Altona,Innsbruck Hbf,InterCity,53.55225,9.93496,47.26337,11.40111,2026-03-16 20:14:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack,Hamburg Altona,Innsbruck Hbf,706.926686833688,40.528106956175336
München Ost,Hamburg Altona,InterCity,48.12756,11.60539,53.55225,9.93496,2026-03-16 21:49:00,2026-03-16 07:36:00,,back_on_track,BackOnTrack,München Ost,Hamburg Altona,614.4498018215177,9.755005053718413
Hamburg Altona,München Ost,InterCity,53.55225,9.93496,48.12756,11.60539,2026-03-16 21:32:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack,Hamburg Altona,München Ost,614.4498018215177,35.22640713842761
Lörrach Hbf,Hamburg Altona,InterCity,47.61389,7.66499,53.55225,9.93496,2026-03-16 20:36:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack,Lörrach Hbf,Hamburg Altona,679.3935868134943,0.599225143569502
Hamburg Altona,Lörrach Hbf,InterCity,53.55225,9.93496,47.61389,7.66499,2026-03-16 21:32:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack,Hamburg Altona,Lörrach Hbf,679.3935868134943,38.94963433201763
Innsbruck Hbf,Düsseldorf Hbf,InterCity,47.26337,11.40111,51.2212,6.79271,2026-03-16 21:00:00,2026-03-16 07:45:00,,back_on_track,BackOnTrack,Innsbruck Hbf,Düsseldorf Hbf,552.5777240085893,8.772723946360363
Düsseldorf Hbf,Innsbruck Hbf,InterCity,51.2212,6.79271,47.26337,11.40111,2026-03-16 20:43:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack,Düsseldorf Hbf,Innsbruck Hbf,552.5777240085893,27.780292496807814
Villach Hbf,Düsseldorf Hbf,InterCity,46.61862,13.84854,51.2212,6.79271,2026-03-16 19:06:00,2026-03-16 08:39:00,,back_on_track,BackOnTrack,Villach Hbf,Düsseldorf Hbf,725.8230618512234,27.5275654437695
Düsseldorf Hbf,Villach Hbf,InterCity,51.2212,6.79271,46.61862,13.84854,2026-03-16 19:53:00,2026-03-16 08:38:00,,back_on_track,BackOnTrack,Düsseldorf Hbf,Villach Hbf,725.8230618512234,36.4900286115084
Kharkiv,Ivano-Frankivsk,InterCity,,,,,2026-03-16 18:34:00,2026-03-16 11:27:00,,back_on_track,BackOnTrack,Kharkiv,Ivano-Frankivsk,,
Ivano-Frankivsk,Kharkiv,InterCity,,,,,2026-03-16 17:29:00,2026-03-16 22:45:00,,back_on_track,BackOnTrack,Ivano-Frankivsk,Kharkiv,,
Uzhhorod,Dnipro Holovny,InterCity,,,,,2026-03-16 16:40:00,2026-03-16 13:00:00,,back_on_track,BackOnTrack,Uzhhorod,Dnipro Holovny,,
Dnipro Holovny,Uzhhorod,InterCity,,,,,2026-03-16 20:00:00,2026-03-16 14:54:00,,back_on_track,BackOnTrack,Dnipro Holovny,Uzhhorod,,
Yasinia,Zaporizhzhia 1,InterCity,,,,,2026-03-16 13:05:00,2026-03-16 10:40:00,,back_on_track,BackOnTrack,Yasinia,Zaporizhzhia 1,,
Zaporizhzhia 1,Yasinia,InterCity,,,,,2026-03-16 13:50:00,2026-03-16 12:11:00,,back_on_track,BackOnTrack,Zaporizhzhia 1,Yasinia,,
Kyiv Pasazhyrskyi,Chernivtsi,InterCity,,,,,2026-03-16 22:00:00,2026-03-16 09:23:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Chernivtsi,,
Chernivtsi,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 19:37:00,2026-03-16 08:28:00,,back_on_track,BackOnTrack,Chernivtsi,Kyiv Pasazhyrskyi,,
Kharkiv,Odesa Holovna,InterCity,,,,,2026-03-16 20:03:00,2026-03-16 06:42:00,,back_on_track,BackOnTrack,Kharkiv,Odesa Holovna,,
Odesa Holovna,Kharkiv,InterCity,,,,,2026-03-16 22:30:00,2026-03-16 09:18:00,,back_on_track,BackOnTrack,Odesa Holovna,Kharkiv,,
Kyiv Pasazhyrskyi,Budapest Keleti,InterCity,,,47.50059,19.08426,2026-03-16 09:43:00,2026-03-16 06:00:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Budapest Keleti,,
Budapest Keleti,Kyiv Pasazhyrskyi,InterCity,47.50059,19.08426,,,2026-03-16 22:40:00,2026-03-16 19:54:00,,back_on_track,BackOnTrack,Budapest Keleti,Kyiv Pasazhyrskyi,,
Lviv,Odesa Holovna,InterCity,,,,,2026-03-16 21:08:00,2026-03-16 07:59:00,,back_on_track,BackOnTrack,Lviv,Odesa Holovna,,
Odesa Holovna,Lviv,InterCity,,,,,2026-03-16 21:15:00,2026-03-16 06:18:00,,back_on_track,BackOnTrack,Odesa Holovna,Lviv,,
Kyiv Pasazhyrskyi,Solotvyno,InterCity,,,,,2026-03-16 16:29:00,2026-03-16 10:58:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Solotvyno,,
Solotvyno,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 14:56:00,2026-03-16 09:24:00,,back_on_track,BackOnTrack,Solotvyno,Kyiv Pasazhyrskyi,,
Kharkiv,Vorokhta,InterCity,,,,,2026-03-16 14:10:00,2026-03-16 09:47:00,,back_on_track,BackOnTrack,Kharkiv,Vorokhta,,
Vorokhta,Kharkiv,InterCity,,,,,2026-03-16 12:43:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack,Vorokhta,Kharkiv,,
Kharkiv,Uzhhorod,InterCity,,,,,2026-03-16 14:10:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack,Kharkiv,Uzhhorod,,
Uzhhorod,Kharkiv,InterCity,,,,,2026-03-16 13:50:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack,Uzhhorod,Kharkiv,,
Kyiv Pasazhyrskyi,Chelm,InterCity,,,51.1412,23.49404,2026-03-16 19:06:00,2026-03-16 05:00:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Chelm,,
Chelm,Kyiv Pasazhyrskyi,InterCity,51.1412,23.49404,,,2026-03-16 23:10:00,2026-03-16 22:45:00,,back_on_track,BackOnTrack,Chelm,Kyiv Pasazhyrskyi,,
Kharkiv,Lviv,InterCity,,,,,2026-03-16 19:26:00,2026-03-16 11:18:00,,back_on_track,BackOnTrack,Kharkiv,Lviv,,
Lviv,Kharkiv,InterCity,,,,,2026-03-16 15:49:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack,Lviv,Kharkiv,,
Kyiv Pasazhyrskyi,Chelm,InterCity,,,51.1412,23.49404,2026-03-16 21:30:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Chelm,,
Chelm,Kyiv Pasazhyrskyi,InterCity,51.1412,23.49404,,,2026-03-16 20:14:00,2026-03-16 08:16:00,,back_on_track,BackOnTrack,Chelm,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Uzhhorod,InterCity,,,,,2026-03-16 20:20:00,2026-03-16 08:27:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Uzhhorod,,
Uzhhorod,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 19:07:00,2026-03-16 08:28:00,,back_on_track,BackOnTrack,Uzhhorod,Kyiv Pasazhyrskyi,,
Przemyśl Gł.,Zaporizhzhia 1,InterCity,49.78366,22.77636,,,2026-03-16 19:16:00,2026-03-16 15:14:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Zaporizhzhia 1,,
Zaporizhzhia 1,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 13:50:00,2026-03-16 20:19:00,,back_on_track,BackOnTrack,Zaporizhzhia 1,Przemyśl Gł.,,
Odesa Holovna,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 21:15:00,2026-03-16 11:20:00,,back_on_track,BackOnTrack,Odesa Holovna,Przemyśl Gł.,,
Przemyśl Gł.,Odesa Holovna,InterCity,49.78366,22.77636,,,2026-03-16 16:20:00,2026-03-16 07:59:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Odesa Holovna,,
Uzhhorod,Odesa Holovna,InterCity,,,,,2026-03-16 20:17:00,2026-03-16 13:03:00,,back_on_track,BackOnTrack,Uzhhorod,Odesa Holovna,,
Odesa Holovna,Uzhhorod,InterCity,,,,,2026-03-16 17:04:00,2026-03-16 10:56:00,,back_on_track,BackOnTrack,Odesa Holovna,Uzhhorod,,
Kyiv Pasazhyrskyi,Zaporizhzhia 1,InterCity,,,,,2026-03-16 22:13:00,2026-03-16 07:22:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Zaporizhzhia 1,,
Zaporizhzhia 1,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:29:00,2026-03-16 05:52:00,,back_on_track,BackOnTrack,Zaporizhzhia 1,Kyiv Pasazhyrskyi,,
Dnipro Holovny,Truskavets,InterCity,,,,,2026-03-16 16:46:00,2026-03-16 12:35:00,,back_on_track,BackOnTrack,Dnipro Holovny,Truskavets,,
Truskavets,Dnipro Holovny,InterCity,,,,,2026-03-16 13:33:00,2026-03-16 09:08:00,,back_on_track,BackOnTrack,Truskavets,Dnipro Holovny,,
Ivano-Frankivsk,Cherkasy,InterCity,,,,,2026-03-16 19:08:00,2026-03-16 11:17:00,,back_on_track,BackOnTrack,Ivano-Frankivsk,Cherkasy,,
Cherkasy,Ivano-Frankivsk,InterCity,,,,,2026-03-16 15:17:00,2026-03-16 08:10:00,,back_on_track,BackOnTrack,Cherkasy,Ivano-Frankivsk,,
Kyiv Pasazhyrskyi,Truskavets,InterCity,,,,,2026-03-16 21:47:00,2026-03-16 08:00:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Truskavets,,
Truskavets,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:58:00,2026-03-16 06:51:00,,back_on_track,BackOnTrack,Truskavets,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 20:05:00,2026-03-16 05:00:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Przemyśl Gł.,,
Przemyśl Gł.,Kyiv Pasazhyrskyi,InterCity,49.78366,22.77636,,,2026-03-16 22:30:00,2026-03-16 09:18:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Kyiv Pasazhyrskyi,,
Dnipro Holovny,Odesa Holovna,InterCity,,,,,2026-03-16 21:03:00,2026-03-16 08:19:00,,back_on_track,BackOnTrack,Dnipro Holovny,Odesa Holovna,,
Odesa Holovna,Dnipro Holovny,InterCity,,,,,2026-03-16 21:05:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack,Odesa Holovna,Dnipro Holovny,,
Kyiv Pasazhyrskyi,Rakhiv,InterCity,,,,,2026-03-16 16:29:00,2026-03-16 07:50:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Rakhiv,,
Rakhiv,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 17:13:00,2026-03-16 09:24:00,,back_on_track,BackOnTrack,Rakhiv,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Chop,InterCity,,,48.43271,22.20555,2026-03-16 20:28:00,2026-03-16 12:48:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Chop,,
Chop,Kyiv Pasazhyrskyi,InterCity,48.43271,22.20555,,,2026-03-16 14:58:00,2026-03-16 09:42:00,,back_on_track,BackOnTrack,Chop,Kyiv Pasazhyrskyi,,
Kharkiv,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 22:52:00,2026-03-16 16:59:00,,back_on_track,BackOnTrack,Kharkiv,Przemyśl Gł.,,
Przemyśl Gł.,Kharkiv,InterCity,49.78366,22.77636,,,2026-03-16 10:41:00,2026-03-16 05:56:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Kharkiv,,
Kharkiv,Uman,InterCity,,,,,2026-03-16 18:13:00,2026-03-16 09:03:00,,back_on_track,BackOnTrack,Kharkiv,Uman,,
Uman,Kharkiv,InterCity,,,,,2026-03-16 17:39:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack,Uman,Kharkiv,,
Kyiv Pasazhyrskyi,Warszawa Zachodnia,InterCity,,,52.21998,20.9653,2026-03-16 19:06:00,2026-03-16 09:53:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Warszawa Zachodnia,,
Kyiv Pasazhyrskyi,Warszawa Zachodnia,InterCity,,,52.21998,20.9653,2026-03-16 19:06:00,2026-03-16 09:53:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Warszawa Zachodnia,,
Warszawa Zachodnia,Kyiv Pasazhyrskyi,InterCity,52.21998,20.9653,,,2026-03-16 18:15:00,2026-03-16 10:45:00,,back_on_track,BackOnTrack,Warszawa Zachodnia,Kyiv Pasazhyrskyi,,
Warszawa Zachodnia,Kyiv Pasazhyrskyi,InterCity,52.21998,20.9653,,,2026-03-16 18:15:00,2026-03-16 10:45:00,,back_on_track,BackOnTrack,Warszawa Zachodnia,Kyiv Pasazhyrskyi,,
Przemyśl Gł.,Kremenchuk,InterCity,49.78366,22.77636,,,2026-03-16 16:20:00,2026-03-16 12:23:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Kremenchuk,,
Kremenchuk,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 17:37:00,2026-03-16 11:20:00,,back_on_track,BackOnTrack,Kremenchuk,Przemyśl Gł.,,
Kharkiv,Przemyśl Gł.,InterCity,,,49.78366,22.77636,2026-03-16 13:32:00,2026-03-16 11:16:00,,back_on_track,BackOnTrack,Kharkiv,Przemyśl Gł.,,
Przemyśl Gł.,Kharkiv,InterCity,49.78366,22.77636,,,2026-03-16 13:45:00,2026-03-16 13:53:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Kharkiv,,
Kyiv Pasazhyrskyi,Kryvyi Rih,InterCity,,,,,2026-03-16 20:13:00,2026-03-16 05:57:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Kryvyi Rih,,
Kryvyi Rih,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:57:00,2026-03-16 06:26:00,,back_on_track,BackOnTrack,Kryvyi Rih,Kyiv Pasazhyrskyi,,
Kovel,Odesa Holovna,InterCity,,,,,2026-03-16 17:35:00,2026-03-16 09:08:00,,back_on_track,BackOnTrack,Kovel,Odesa Holovna,,
Odesa Holovna,Kovel,InterCity,,,,,2026-03-16 17:03:00,2026-03-16 09:31:00,,back_on_track,BackOnTrack,Odesa Holovna,Kovel,,
Dnipro Holovny,Lviv,InterCity,,,,,2026-03-16 22:09:00,2026-03-16 12:59:00,,back_on_track,BackOnTrack,Dnipro Holovny,Lviv,,
Lviv,Dnipro Holovny,InterCity,,,,,2026-03-16 15:03:00,2026-03-16 06:06:00,,back_on_track,BackOnTrack,Lviv,Dnipro Holovny,,
Kyiv Pasazhyrskyi,Uzhhorod,InterCity,,,,,2026-03-16 18:35:00,2026-03-16 10:59:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Uzhhorod,,
Uzhhorod,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 16:17:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack,Uzhhorod,Kyiv Pasazhyrskyi,,
Lviv,Zaporizhzhia 1,InterCity,,,,,2026-03-16 10:48:00,2026-03-16 06:30:00,,back_on_track,BackOnTrack,Lviv,Zaporizhzhia 1,,
Zaporizhzhia 1,Lviv,InterCity,,,,,2026-03-16 18:48:00,2026-03-16 14:15:00,,back_on_track,BackOnTrack,Zaporizhzhia 1,Lviv,,
Kovel,Zaporizhzhia 1,InterCity,,,,,2026-03-16 17:35:00,2026-03-16 13:43:00,,back_on_track,BackOnTrack,Kovel,Zaporizhzhia 1,,
Zaporizhzhia 1,Kovel,InterCity,,,,,2026-03-16 16:30:00,2026-03-16 13:40:00,,back_on_track,BackOnTrack,Zaporizhzhia 1,Kovel,,
Kyiv Pasazhyrskyi,Lviv,InterCity,,,,,2026-03-16 22:57:00,2026-03-16 06:33:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Lviv,,
Lviv,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 23:05:00,2026-03-16 06:19:00,,back_on_track,BackOnTrack,Lviv,Kyiv Pasazhyrskyi,,
Kharkiv,Chelm,InterCity,,,51.1412,23.49404,2026-03-16 13:32:00,2026-03-16 11:05:00,,back_on_track,BackOnTrack,Kharkiv,Chelm,,
Chelm,Kharkiv,InterCity,51.1412,23.49404,,,2026-03-16 16:42:00,2026-03-16 13:53:00,,back_on_track,BackOnTrack,Chelm,Kharkiv,,
Kyiv Pasazhyrskyi,Rakhiv,InterCity,,,,,2026-03-16 20:38:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Rakhiv,,
Rakhiv,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 21:14:00,2026-03-16 10:57:00,,back_on_track,BackOnTrack,Rakhiv,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Kovel,InterCity,,,,,2026-03-16 23:10:00,2026-03-16 08:53:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Kovel,,
Kovel,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 19:15:00,2026-03-16 05:57:00,,back_on_track,BackOnTrack,Kovel,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,București Nord,InterCity,,,44.44677,26.07441,2026-03-16 06:30:00,2026-03-16 06:47:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,București Nord,,
București Nord,Kyiv Pasazhyrskyi,InterCity,44.44677,26.07441,,,2026-03-16 19:10:00,2026-03-16 19:37:00,,back_on_track,BackOnTrack,București Nord,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Odesa Holovna,InterCity,,,,,2026-03-16 22:08:00,2026-03-16 06:13:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Odesa Holovna,,
Odesa Holovna,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 22:05:00,2026-03-16 07:50:00,,back_on_track,BackOnTrack,Odesa Holovna,Kyiv Pasazhyrskyi,,
Kherson,Lviv,InterCity,,,,,2026-03-16 13:35:00,2026-03-16 10:23:00,,back_on_track,BackOnTrack,Kherson,Lviv,,
Lviv,Kherson,InterCity,,,,,2026-03-16 16:03:00,2026-03-16 12:50:00,,back_on_track,BackOnTrack,Lviv,Kherson,,
Lviv,Izyum,InterCity,,,,,2026-03-16 15:30:00,2026-03-16 11:15:00,,back_on_track,BackOnTrack,Lviv,Izyum,,
Izyum,Lviv,InterCity,,,,,2026-03-16 18:29:00,2026-03-16 13:39:00,,back_on_track,BackOnTrack,Izyum,Lviv,,
Kharkiv,Lviv,InterCity,,,,,2026-03-16 07:50:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack,Kharkiv,Lviv,,
Lviv,Kharkiv,InterCity,,,,,2026-03-16 17:11:00,2026-03-16 19:26:00,,back_on_track,BackOnTrack,Lviv,Kharkiv,,
Kherson,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 16:40:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack,Kherson,Kyiv Pasazhyrskyi,,
Kyiv Pasazhyrskyi,Kherson,InterCity,,,,,2026-03-16 21:08:00,2026-03-16 08:33:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Kherson,,
Lviv,Zaporizhzhia 1,InterCity,,,,,2026-03-16 13:58:00,2026-03-16 15:36:00,,back_on_track,BackOnTrack,Lviv,Zaporizhzhia 1,,
Zaporizhzhia 1,Lviv Pidzamche,InterCity,,,,,2026-03-16 09:50:00,2026-03-16 12:24:00,,back_on_track,BackOnTrack,Zaporizhzhia 1,Lviv Pidzamche,,
Chernivtsi,Odesa Holovna,InterCity,,,,,2026-03-16 14:57:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack,Chernivtsi,Odesa Holovna,,
Odesa Holovna,Chernivtsi,InterCity,,,,,2026-03-16 18:19:00,2026-03-16 11:23:00,,back_on_track,BackOnTrack,Odesa Holovna,Chernivtsi,,
Kyiv Pasazhyrskyi,Kamianets-Podilskyi,InterCity,,,,,2026-03-16 23:32:00,2026-03-16 08:36:00,,back_on_track,BackOnTrack,Kyiv Pasazhyrskyi,Kamianets-Podilskyi,,
Kamianets-Podilskyi,Kyiv Pasazhyrskyi,InterCity,,,,,2026-03-16 20:12:00,2026-03-16 05:20:00,,back_on_track,BackOnTrack,Kamianets-Podilskyi,Kyiv Pasazhyrskyi,,
Ivano-Frankivsk,Chernihiv,InterCity,,,,,2026-03-16 14:44:00,2026-03-16 07:54:00,,back_on_track,BackOnTrack,Ivano-Frankivsk,Chernihiv,,
Chernihiv,Ivano-Frankivsk,InterCity,,,,,2026-03-16 21:18:00,2026-03-16 13:20:00,,back_on_track,BackOnTrack,Chernihiv,Ivano-Frankivsk,,
Sumy,Rakhiv,InterCity,,,,,2026-03-16 19:01:00,2026-03-16 19:10:00,,back_on_track,BackOnTrack,Sumy,Rakhiv,,
Rakhiv,Sumy,InterCity,,,,,2026-03-16 09:54:00,2026-03-16 09:56:00,,back_on_track,BackOnTrack,Rakhiv,Sumy,,
Poltava,Chernivtsi,InterCity,,,,,2026-03-16 17:24:00,2026-03-16 12:25:00,,back_on_track,BackOnTrack,Poltava,Chernivtsi,,
Chernivtsi,Poltava,InterCity,,,,,2026-03-16 14:32:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack,Chernivtsi,Poltava,,
Ivano-Frankivsk,Dnipro Holovny,InterCity,,,,,2026-03-16 12:43:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack,Ivano-Frankivsk,Dnipro Holovny,,
