dep_name,arr_name,dep_city,arr_city,distance_km,is_long_distance
Sipplingen Bahnhof,"Aalen, Hauptbahnhof",Sipplingen Bahnhof,"Aalen, Hauptbahnhof",137.86852276551159,true
Sipplingen Bahnhof,Giengen (Brenz),Sipplingen Bahnhof,Giengen (Brenz),124.76161855107719,true
Sipplingen Bahnhof,Heidenheim (Brenz),Sipplingen Bahnhof,Heidenheim (Brenz),125.90956370976349,true
Sipplingen Bahnhof,Langenau (Württ),Sipplingen Bahnhof,Langenau (Württ),108.91608986265446,true
Sipplingen Bahnhof,"Oberkochen, Bahnhof",Sipplingen Bahnhof,"Oberkochen, Bahnhof",132.84217661168918,true
Sipplingen Bahnhof,Sontheim (Brenz),Sipplingen Bahnhof,Sontheim (Brenz),122.41799564162413,true
Siracusa,Milano Centrale,Siracusa,Milano Centrale,1064.1675173548674,true
Siracusa,Roma Termini,Siracusa,Roma Termini,587.7107886813169,true
Sofia,Burgas,Sofia,Burgas,,
Sofia,Dobrich,Sofia,Dobrich,,
Sofia,Silistra,Sofia,Silistra,,
Sofia,Varna,Sofia,Varna,,
Sofia,İstanbul Halkalı,Sofia,İstanbul Halkalı,,
Solotvyno,Kyiv Pasazhyrskyi,Solotvyno,Kyiv Pasazhyrskyi,,
Solotvyno,Zaporizhzhia 1,Solotvyno,Zaporizhzhia 1,,
Sontheim (Brenz),Bahnhof Überlingen,Sontheim (Brenz),Bahnhof Überlingen,121.00893307118825,true
Sontheim (Brenz),Friedrichshafen Stadtbahnhof,Sontheim (Brenz),Friedrichshafen Stadtbahnhof,117.36905277021619,true
Sontheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,Sontheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,123.18334188813405,true
Sontheim (Brenz),Radolfzell Bahnhof,Sontheim (Brenz),Radolfzell Bahnhof,133.82686992968917,true
Sontheim (Brenz),"Salem, Bahnhof",Sontheim (Brenz),"Salem, Bahnhof",115.37885062846647,true
Sontheim (Brenz),Singen (Htw) Bahnhof,Sontheim (Brenz),Singen (Htw) Bahnhof,139.12295602100968,true
Sontheim (Brenz),Sipplingen Bahnhof,Sontheim (Brenz),Sipplingen Bahnhof,122.41799564162413,true
Sontheim (Brenz),Uhldingen-Mühlhofen Bahnhof,Sontheim (Brenz),Uhldingen-Mühlhofen Bahnhof,119.46174454146073,true
Sontheim (Brenz),Überlingen Bahnhof Therme,Sontheim (Brenz),Überlingen Bahnhof Therme,121.91171788233378,true
Sonthofen,Ulm Hbf,Sonthofen,Ulm Hbf,100.84568228869624,true
Split,Bratislava Nové Mesto,Split,Bratislava Nové Mesto,521.7998892278248,true
Split,Budapest Keleti,Split,Budapest Keleti,489.599545109085,true
Split,Osijek,Split,Osijek,288.76914352006855,true
Split,Zagreb Gl. K.,Split,Zagreb Gl. K.,258.35782804844297,true
St. Georgen Bahnhof,Blaubeuren,St. Georgen Bahnhof,Blaubeuren,111.67897497102798,true
St. Georgen Bahnhof,Ehingen (Donau),St. Georgen Bahnhof,Ehingen (Donau),103.9521617360304,true
St. Georgen Bahnhof,Herrlingen,St. Georgen Bahnhof,Herrlingen,119.59401901694177,true
St. Georgen Bahnhof,Schelklingen,St. Georgen Bahnhof,Schelklingen,106.69104606144563,true
St. Georgen Bahnhof,Ulm Hbf,St. Georgen Bahnhof,Ulm Hbf,125.15545381179702,true
Stavanger,Oslo S,Stavanger,Oslo S,302.65238857004414,true
Stockholm C,Berlin Hbf,Stockholm C,Berlin Hbf,810.5934008503954,true
Stockholm C,Duved,Stockholm C,Duved,527.6870120417353,true
Stockholm C,Luleå C,Stockholm C,Luleå C,726.41863286551,true
Stockholm C,Malmö C,Stockholm C,Malmö C,512.1231750190567,true
Stockholm C,Narvik,Stockholm C,Narvik,1013.6097080275927,true
Storlien,Malmö C,Storlien,Malmö C,858.4041806146538,true
Strasbourg Gare Centrale,Augsburg Hbf,Strasbourg Gare Centrale,Augsburg Hbf,233.60961241176753,true
Strasbourg Gare Centrale,Esslingen (N) Gleis 5,Strasbourg Gare Centrale,Esslingen (N) Gleis 5,116.32412891434346,true
Strasbourg Gare Centrale,München Hbf Gleis 14,Strasbourg Gare Centrale,München Hbf Gleis 14,286.75746242134863,true
Strasbourg Gare Centrale,Paris Gare de l'Est,Strasbourg Gare Centrale,Paris Gare de l'Est,395.3763140589674,true
Strasbourg Gare Centrale,Stuttgart Hauptbahnhof (oben) Gleis 1,Strasbourg Gare Centrale,Stuttgart Hauptbahnhof (oben) Gleis 1,108.63454634685851,true
Strasbourg Gare Centrale,Ulm Hauptbahnhof,Strasbourg Gare Centrale,Ulm Hauptbahnhof,167.01125583398948,true
Stuttgart Hauptbahnhof (oben) Gleis 1,Augsburg Hbf,Stuttgart Hauptbahnhof (oben) Gleis 1,Augsburg Hbf,133.75043271549237,true
Stuttgart Hauptbahnhof (oben) Gleis 1,München Hbf Gleis 14,Stuttgart Hauptbahnhof (oben) Gleis 1,München Hbf Gleis 14,189.27064918136287,true
Stuttgart Hauptbahnhof (oben) Gleis 1,Paris Gare de l'Est,Stuttgart Hauptbahnhof (oben) Gleis 1,Paris Gare de l'Est,499.2762315756796,true
Stuttgart Hauptbahnhof (oben) Gleis 1,Strasbourg Gare Centrale,Stuttgart Hauptbahnhof (oben) Gleis 1,Strasbourg Gare Centrale,108.63454634685851,true
Stuttgart Hauptbahnhof (oben) Gleis 11,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Friedrichshafen Stadtbahnhof,127.69604393760734,true
Stuttgart Hauptbahnhof (oben) Gleis 11,Meckenbeuren Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Meckenbeuren Bahnhof,123.83005853664797,true
Stuttgart Hauptbahnhof (oben) Gleis 11,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Ravensburg Bahnhof,115.59391956637619,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 12,Enzisweiler,140.38196370848314,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Eriskirch Bahnhof,131.09007856409858,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Friedrichshafen Stadtbahnhof,127.67759838191577,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Kressbronn Bahnhof,135.9663183176236,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Langenargen Bahnhof,134.52238933414293,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Lindau-Aeschach,Stuttgart Hauptbahnhof (oben) Gleis 12,Lindau-Aeschach,141.28207848796555,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Lindau-Reutin,Stuttgart Hauptbahnhof (oben) Gleis 12,Lindau-Reutin,142.35131971848563,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Meckenbeuren Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Meckenbeuren Bahnhof,123.82141945373635,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 12,Nonnenhorn,138.24312229555545,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Ravensburg Bahnhof,115.5764235469622,true
Stuttgart Hauptbahnhof (oben) Gleis 12,Wasserburg (Bodensee),Stuttgart Hauptbahnhof (oben) Gleis 12,Wasserburg (Bodensee),139.07668590361683,true
Stuttgart Hauptbahnhof (oben) Gleis 13,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Friedrichshafen Stadtbahnhof,127.67246600409176,true
Stuttgart Hauptbahnhof (oben) Gleis 13,Meckenbeuren Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Meckenbeuren Bahnhof,123.81592362445974,true
Stuttgart Hauptbahnhof (oben) Gleis 13,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Ravensburg Bahnhof,115.5706386517493,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 14,Enzisweiler,140.36772222572043,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Eriskirch Bahnhof,131.0766557510213,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Friedrichshafen Stadtbahnhof,127.66453467505805,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Kressbronn Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Kressbronn Bahnhof,135.95244937749916,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Langenargen Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Langenargen Bahnhof,134.50889583286354,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Lindau-Aeschach,Stuttgart Hauptbahnhof (oben) Gleis 14,Lindau-Aeschach,141.26772338111567,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Lindau-Insel,Stuttgart Hauptbahnhof (oben) Gleis 14,Lindau-Insel,142.69999959202642,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Lindau-Reutin,Stuttgart Hauptbahnhof (oben) Gleis 14,Lindau-Reutin,142.33687830403687,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Meckenbeuren Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Meckenbeuren Bahnhof,123.80758422074469,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Nonnenhorn,Stuttgart Hauptbahnhof (oben) Gleis 14,Nonnenhorn,138.22920371844484,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Ravensburg Bahnhof,115.56198020671104,true
Stuttgart Hauptbahnhof (oben) Gleis 14,Wasserburg (Bodensee),Stuttgart Hauptbahnhof (oben) Gleis 14,Wasserburg (Bodensee),139.06259581304082,true
Stuttgart Hauptbahnhof (oben) Gleis 15,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 15,Friedrichshafen Stadtbahnhof,127.65746350969506,true
Stuttgart Hauptbahnhof (oben) Gleis 15,Meckenbeuren Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 15,Meckenbeuren Bahnhof,123.80017203888958,true
Stuttgart Hauptbahnhof (oben) Gleis 15,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 15,Ravensburg Bahnhof,115.55853942827932,true
Stuttgart Hauptbahnhof (oben) Gleis 16,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 16,Friedrichshafen Stadtbahnhof,127.65036805601731,true
Stuttgart Hauptbahnhof (oben) Gleis 16,Meckenbeuren Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 16,Meckenbeuren Bahnhof,123.79250504251512,true
Stuttgart Hauptbahnhof (oben) Gleis 16,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 16,Ravensburg Bahnhof,115.5461785699865,true
Stuttgart Hauptbahnhof (oben) Gleis 3,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,Friedrichshafen Stadtbahnhof,127.743137156131,true
Stuttgart Hauptbahnhof (oben) Gleis 3,Meckenbeuren Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,Meckenbeuren Bahnhof,123.89065801170536,true
Stuttgart Hauptbahnhof (oben) Gleis 3,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,Ravensburg Bahnhof,115.64857162869401,true
Stuttgart Hbf,Budapest Keleti,Stuttgart Hbf,Budapest Keleti,747.9209404467774,true
Stuttgart Hbf,Venezia Santa Lucia,Stuttgart Hbf,Venezia Santa Lucia,441.0151302014133,true
Stuttgart Hbf,Zagreb Gl. K.,Stuttgart Hbf,Zagreb Gl. K.,610.0334949829656,true
Suceava Nord,Constanța,Suceava Nord,Constanța,431.7553521686727,true
Sumy,Rakhiv,Sumy,Rakhiv,,
Szklarska Poręba Górna,Warszawa Wschodnia,Szklarska Poręba Górna,Warszawa Wschodnia,413.71495237500517,true
Tannheim (Württ),München Hbf Gleis 15,Tannheim (Württ),München Hbf Gleis 15,109.73709025982015,true
Tannheim (Württ),München Hbf Gleis 19,Tannheim (Württ),München Hbf Gleis 19,109.74657965644337,true
Tannheim (Württ),München Hbf Gleis 24,Tannheim (Württ),München Hbf Gleis 24,109.75739508529531,true
Tannheim (Württ),Pasing Gleis 3,Tannheim (Württ),Pasing Gleis 3,102.85819810416251,true
Tarbes,Paris Austerlitz,Tarbes,Paris Austerlitz,647.5588559432113,true
Tatvan,Ankara,Tatvan,Ankara,827.4309412029706,true
Timişoara Nord,Iași,Timişoara Nord,Iași,514.1004354388759,true
Torino Lingotto,Lecce,Torino Lingotto,Lecce,1003.1453798348673,true
Torino Lingotto,Reggio Calabria Centrale,Torino Lingotto,Reggio Calabria Centrale,1015.4047228783116,true
Torino Lingotto,Salerno,Torino Lingotto,Salerno,754.8545792186109,true
Torino Porta Susa,Salerno,Torino Porta Susa,Salerno,757.3199307043404,true
Toulouse Matabiau,Paris Austerlitz,Toulouse Matabiau,Paris Austerlitz,585.8311066474893,true
Triberg Bahnhof,Blaubeuren,Triberg Bahnhof,Blaubeuren,118.78447096182755,true
Triberg Bahnhof,Ehingen (Donau),Triberg Bahnhof,Ehingen (Donau),111.42276666643167,true
Triberg Bahnhof,Herrlingen,Triberg Bahnhof,Herrlingen,126.71426743488963,true
Triberg Bahnhof,Munderkingen Gleis,Triberg Bahnhof,Munderkingen Gleis,105.0037110807634,true
Triberg Bahnhof,Schelklingen,Triberg Bahnhof,Schelklingen,113.87811281050183,true
Triberg Bahnhof,Ulm Hbf,Triberg Bahnhof,Ulm Hbf,132.37685784846835,true
Trieste Centrale,Roma Termini,Trieste Centrale,Roma Termini,430.04222391895206,true
Trondheim S,Bodø,Trondheim S,Bodø,466.17744901027874,true
Trondheim S,Oslo S,Trondheim S,Oslo S,392.5032494518196,true
Truskavets,Dnipro Holovny,Truskavets,Dnipro Holovny,,
Truskavets,Kyiv Pasazhyrskyi,Truskavets,Kyiv Pasazhyrskyi,,
Turku satama / Åbo hamn,Rovaniemi,Turku satama / Åbo hamn,Rovaniemi,,
Uhldingen-Mühlhofen Bahnhof,"Aalen, Hauptbahnhof",Uhldingen-Mühlhofen Bahnhof,"Aalen, Hauptbahnhof",137.93405211864425,true
Uhldingen-Mühlhofen Bahnhof,Giengen (Brenz),Uhldingen-Mühlhofen Bahnhof,Giengen (Brenz),122.55072870142088,true
Uhldingen-Mühlhofen Bahnhof,Heidenheim (Brenz),Uhldingen-Mühlhofen Bahnhof,Heidenheim (Brenz),124.62856766575216,true
Uhldingen-Mühlhofen Bahnhof,Langenau (Württ),Uhldingen-Mühlhofen Bahnhof,Langenau (Württ),106.37512397989124,true
Uhldingen-Mühlhofen Bahnhof,"Oberkochen, Bahnhof",Uhldingen-Mühlhofen Bahnhof,"Oberkochen, Bahnhof",132.50926865056127,true
Uhldingen-Mühlhofen Bahnhof,Sontheim (Brenz),Uhldingen-Mühlhofen Bahnhof,Sontheim (Brenz),119.46174454146073,true
Ulm Hauptbahnhof,Karlsruhe Hauptbahnhof,Ulm Hauptbahnhof,Karlsruhe Hauptbahnhof,133.55648809313462,true
Ulm Hauptbahnhof,München Hbf Gleis 14,Ulm Hauptbahnhof,München Hbf Gleis 14,120.0518899085957,true
Ulm Hauptbahnhof,Paris Gare de l'Est,Ulm Hauptbahnhof,Paris Gare de l'Est,562.383295458872,true
Ulm Hauptbahnhof,Strasbourg Gare Centrale,Ulm Hauptbahnhof,Strasbourg Gare Centrale,167.01125583398948,true
Ulm Hbf,Altstädten (Allgäu),Ulm Hbf,Altstädten (Allgäu),103.70601495362367,true
Ulm Hbf,Bad Säckingen Bahnhof,Ulm Hbf,Bad Säckingen Bahnhof,178.0601014408661,true
Ulm Hbf,Badischer Bahnhof,Ulm Hbf,Badischer Bahnhof,199.42203968546465,true
Ulm Hbf,Donaueschingen Bahnhof,Ulm Hbf,Donaueschingen Bahnhof,120.90965713213525,true
Ulm Hbf,Erzingen (Baden) Bahnhof,Ulm Hbf,Erzingen (Baden) Bahnhof,141.66370360554544,true
Ulm Hbf,Fischen,Ulm Hbf,Fischen,107.07423881421283,true
Ulm Hbf,Geisingen Bahnhof,Ulm Hbf,Geisingen Bahnhof,112.04398922757971,true
Ulm Hbf,Immendingen Bahnhof,Ulm Hbf,Immendingen Bahnhof,106.22817883850203,true
Ulm Hbf,Ingolstadt Hbf,Ulm Hbf,Ingolstadt Hbf,113.70475341446394,true
Ulm Hbf,Ingolstadt Nord,Ulm Hbf,Ingolstadt Nord,114.44298568101559,true
Ulm Hbf,Langenwang (Schwab),Ulm Hbf,Langenwang (Schwab),109.28171452229994,true
Ulm Hbf,München Hbf Gleis 11,Ulm Hbf,München Hbf Gleis 11,120.02352072962394,true
Ulm Hbf,München Hbf Gleis 12,Ulm Hbf,München Hbf Gleis 12,120.02202442288764,true
Ulm Hbf,München Hbf Gleis 13,Ulm Hbf,München Hbf Gleis 13,120.02146941126081,true
Ulm Hbf,München Hbf Gleis 14,Ulm Hbf,München Hbf Gleis 14,120.01997110091358,true
Ulm Hbf,München Hbf Gleis 15,Ulm Hbf,München Hbf Gleis 15,120.0177912092667,true
Ulm Hbf,München Hbf Gleis 16,Ulm Hbf,München Hbf Gleis 16,120.01757996561126,true
Ulm Hbf,München Hbf Gleis 17,Ulm Hbf,München Hbf Gleis 17,120.01686144387277,true
Ulm Hbf,München Hbf Gleis 18,Ulm Hbf,München Hbf Gleis 18,120.01536754431716,true
Ulm Hbf,München Hbf Gleis 19,Ulm Hbf,München Hbf Gleis 19,120.01349791995116,true
Ulm Hbf,München Hbf Gleis 20,Ulm Hbf,München Hbf Gleis 20,120.01329566081965,true
Ulm Hbf,Oberstdorf,Ulm Hbf,Oberstdorf,112.051024492768,true
Ulm Hbf,Pasing,Ulm Hbf,Pasing,112.88038150920731,true
Ulm Hbf,Pasing Gleis 4,Ulm Hbf,Pasing Gleis 4,112.86998534286231,true
Ulm Hbf,Pasing Gleis 9,Ulm Hbf,Pasing Gleis 9,112.87776307168103,true
Ulm Hbf,Radolfzell Bahnhof,Ulm Hbf,Radolfzell Bahnhof,105.40865979685162,true
Ulm Hbf,Rheinfelden (Baden) Bahnhof,Ulm Hbf,Rheinfelden (Baden) Bahnhof,188.51691400754152,true
Ulm Hbf,Rohrenfeld,Ulm Hbf,Rohrenfeld,100.4976797410364,true
Ulm Hbf,Schaffhausen,Ulm Hbf,Schaffhausen,127.04506348998342,true
Ulm Hbf,Singen (Htw) Bahnhof,Ulm Hbf,Singen (Htw) Bahnhof,110.69964357314618,true
Ulm Hbf,Sonthofen,Ulm Hbf,Sonthofen,100.84365714417706,true
Ulm Hbf,Tiengen (Hochrhein) Bahnhof,Ulm Hbf,Tiengen (Hochrhein) Bahnhof,152.93543138436107,true
Ulm Hbf,Villingen Bahnhof/ZOB,Ulm Hbf,Villingen Bahnhof/ZOB,118.60318229140793,true
Ulm Hbf,Waldshut Bahnhof,Ulm Hbf,Waldshut Bahnhof,157.09280524232219,true
Ulm Hbf,Weichering,Ulm Hbf,Weichering,105.42752073637594,true
Uzhhorod,Dnipro Holovny,Uzhhorod,Dnipro Holovny,,
Uzhhorod,Kharkiv,Uzhhorod,Kharkiv,,
Uzhhorod,Kyiv Pasazhyrskyi,Uzhhorod,Kyiv Pasazhyrskyi,,
Uzhhorod,Odesa Holovna,Uzhhorod,Odesa Holovna,,
Varna,Sofia,Varna,Sofia,,
Vatra Dornei Băi,București Nord,Vatra Dornei Băi,București Nord,327.293847266987,true
Venezia Santa Lucia,Stuttgart Hbf,Venezia Santa Lucia,Stuttgart Hbf,441.0151302014133,true
Venezia Santa Lucia,Wien Hbf,Venezia Santa Lucia,Wien Hbf,433.9095933541052,true
Villach Hbf,Edirne,Villach Hbf,Edirne,1154.2618380191282,true
Villach Hbf-Autoverladestelle,Düsseldorf Hbf,Villach Hbf-Autoverladestelle,Düsseldorf Hbf,725.8178931285222,true
Villach Hbf-Autoverladestelle,Hamburg Altona,Villach Hbf-Autoverladestelle,Hamburg Altona,819.6695561665917,true
Villingen Bahnhof/ZOB,Blaubeuren,Villingen Bahnhof/ZOB,Blaubeuren,105.5173441304082,true
Villingen Bahnhof/ZOB,Blaustein,Villingen Bahnhof/ZOB,Blaustein,114.77998551432772,true
Villingen Bahnhof/ZOB,Herrlingen,Villingen Bahnhof/ZOB,Herrlingen,113.34888800437909,true
Villingen Bahnhof/ZOB,Schelklingen,Villingen Bahnhof/ZOB,Schelklingen,100.32859747252519,true
Villingen Bahnhof/ZOB,Ulm Hbf,Villingen Bahnhof/ZOB,Ulm Hbf,118.59904663730688,true
Vorokhta,Kharkiv,Vorokhta,Kharkiv,,
Wangen Bahnhof,Geltendorf,Wangen Bahnhof,Geltendorf,101.25838574557848,true
Wangen Bahnhof,München Hbf Gleis 15,Wangen Bahnhof,München Hbf Gleis 15,138.13624191676897,true
Wangen Bahnhof,München Hbf Gleis 19,Wangen Bahnhof,München Hbf Gleis 19,138.15306194632535,true
Wangen Bahnhof,München Hbf Gleis 24,Wangen Bahnhof,München Hbf Gleis 24,138.1721695295491,true
Wangen Bahnhof,Pasing Gleis 3,Wangen Bahnhof,Pasing Gleis 3,131.90038483337253,true
Warszawa Wschodnia,Budapest Nyugati,Warszawa Wschodnia,Budapest Nyugati,546.0700593571285,true
Warszawa Wschodnia,München Hbf,Warszawa Wschodnia,München Hbf,814.8240894998492,true
Warszawa Wschodnia,Praha hl.n.,Warszawa Wschodnia,Praha hl.n.,520.2907643366152,true
Warszawa Wschodnia,Szklarska Poręba Górna,Warszawa Wschodnia,Szklarska Poręba Górna,413.71495237500517,true
Warszawa Zachodnia,Kyiv Pasazhyrskyi,Warszawa Zachodnia,Kyiv Pasazhyrskyi,,
Wasserburg (Bodensee),Esslingen (N) Gleis 3,Wasserburg (Bodensee),Esslingen (N) Gleis 3,132.1546651154912,true
Wasserburg (Bodensee),Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),Geislingen (Steige) Gleis 2,117.43384466870233,true
Wasserburg (Bodensee),Göppingen Gleis 4,Wasserburg (Bodensee),Göppingen Gleis 4,125.46279148203375,true
Wasserburg (Bodensee),Plochingen Gleis 1,Wasserburg (Bodensee),Plochingen Gleis 1,128.02178966840177,true
Wasserburg (Bodensee),Stuttgart Hauptbahnhof (oben) Gleis 11,Wasserburg (Bodensee),Stuttgart Hauptbahnhof (oben) Gleis 11,139.08548428583674,true
Wasserburg (Bodensee),Stuttgart Hauptbahnhof (oben) Gleis 13,Wasserburg (Bodensee),Stuttgart Hauptbahnhof (oben) Gleis 13,139.07106925149284,true
Wehr-Brennet Bahnhof,Bermatingen-Ahausen Bahnhof,Wehr-Brennet Bahnhof,Bermatingen-Ahausen Bahnhof,108.70742949124802,true
Wehr-Brennet Bahnhof,Friedrichshafen Stadtbahnhof,Wehr-Brennet Bahnhof,Friedrichshafen Stadtbahnhof,117.43317280057103,true
Wehr-Brennet Bahnhof,Markdorf Bahnhof,Wehr-Brennet Bahnhof,Markdorf Bahnhof,111.7348815331235,true
Wehr-Brennet Bahnhof,"Salem, Bahnhof",Wehr-Brennet Bahnhof,"Salem, Bahnhof",105.6587354051501,true
Wehr-Brennet Bahnhof,Uhldingen-Mühlhofen Bahnhof,Wehr-Brennet Bahnhof,Uhldingen-Mühlhofen Bahnhof,101.70283038063018,true
Weichering,Neu-Ulm,Weichering,Neu-Ulm,104.07399206023332,true
Weichering,Ulm Hbf,Weichering,Ulm Hbf,105.42756301329804,true
Wien Hbf,Amsterdam Centraal,Wien Hbf,Amsterdam Centraal,937.867979856593,true
Wien Hbf,Bregenz,Wien Hbf,Bregenz,500.954653388415,true
Wien Hbf,Bruxelles Midi / Brussel Zuid,Wien Hbf,Bruxelles Midi / Brussel Zuid,,
Wien Hbf,București Nord,Wien Hbf,București Nord,852.0070230476704,true
Wien Hbf,Hamburg Hbf,Wien Hbf,Hamburg Hbf,745.0615789845033,true
Wien Hbf,Roma Tiburtina,Wien Hbf,Roma Tiburtina,759.995661238376,true
Wien Hbf,Venezia Santa Lucia,Wien Hbf,Venezia Santa Lucia,433.9095933541052,true
Wien Westbf,Kyiv Pasazhyrskyi,Wien Westbf,Kyiv Pasazhyrskyi,,
Wyhlen Bahnhof,Bahnhof Überlingen,Wyhlen Bahnhof,Bahnhof Überlingen,113.0050376279347,true
Wyhlen Bahnhof,Bermatingen-Ahausen Bahnhof,Wyhlen Bahnhof,Bermatingen-Ahausen Bahnhof,125.60055435998862,true
Wyhlen Bahnhof,Friedrichshafen Stadtbahnhof,Wyhlen Bahnhof,Friedrichshafen Stadtbahnhof,134.19349203608917,true
Wyhlen Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Wyhlen Bahnhof,Ludwigshafen(Bodensee) Bahnhof,106.28423631895984,true
Wyhlen Bahnhof,Markdorf Bahnhof,Wyhlen Bahnhof,Markdorf Bahnhof,128.6088550411124,true
Wyhlen Bahnhof,"Salem, Bahnhof",Wyhlen Bahnhof,"Salem, Bahnhof",122.57517921675787,true
Wyhlen Bahnhof,Uhldingen-Mühlhofen Bahnhof,Wyhlen Bahnhof,Uhldingen-Mühlhofen Bahnhof,118.61018134474033,true
Yasinia,Zaporizhzhia 1,Yasinia,Zaporizhzhia 1,,
Zagreb Gl. K.,Split,Zagreb Gl. K.,Split,258.35782804844297,true
Zagreb Gl. K.,Stuttgart Hbf,Zagreb Gl. K.,Stuttgart Hbf,610.0334949829656,true
Zagreb Gl. K.,Zürich HB,Zagreb Gl. K.,Zürich HB,594.497774816676,true
Zakopane,Gdynia Gł.,Zakopane,Gdynia Gł.,588.4871436483481,true
Zakopane,Świnoujście,Zakopane,Świnoujście,645.0313601009307,true
Zaporizhzhia 1,Kyiv Pasazhyrskyi,Zaporizhzhia 1,Kyiv Pasazhyrskyi,,
Zaporizhzhia 1,Lviv,Zaporizhzhia 1,Lviv,,
Zaporizhzhia 1,Przemyśl Gł.,Zaporizhzhia 1,Przemyśl Gł.,,
Zaporizhzhia 1,Solotvyno,Zaporizhzhia 1,Solotvyno,,
Zaporizhzhia 1,Yasinia,Zaporizhzhia 1,Yasinia,,
Zemun,Bar,Zemun,Bar,324.00076837130325,true
Zürich HB,Amsterdam Centraal,Zürich HB,Amsterdam Centraal,614.0212783148834,true
Zürich HB,Berlin Hbf,Zürich HB,Berlin Hbf,668.1718928717406,true
Zürich HB,Budapest Keleti,Zürich HB,Budapest Keleti,792.5146364909679,true
Zürich HB,Graz Hbf,Zürich HB,Graz Hbf,520.1972565068972,true
Zürich HB,Hamburg Hbf,Zürich HB,Hamburg Hbf,694.2897259318105,true
Zürich HB,Praha hl.n.,Zürich HB,Praha hl.n.,526.4534025440987,true
Zürich HB,Zagreb Gl. K.,Zürich HB,Zagreb Gl. K.,594.497774816676,true
Überlingen Bahnhof Therme,"Aalen, Hauptbahnhof",Überlingen Bahnhof Therme,"Aalen, Hauptbahnhof",138.44820445419577,true
