stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,platform_code
de:09178:9852,"Pulling, Bahnhof (Badgasse)",48.36326875,11.70750055,,1,,
de:09178:9852:0:1,"Pulling, Bahnhof (Badgasse)",48.36327471,11.70754547,,,de:09178:9852,
de:09178:9852:0:2,"Pulling, Bahnhof (Badgasse)",48.36326875,11.70744666,,,de:09178:9852,
de:09178:9853,"Pulling, Bahnhof (Bahnstraße)",48.36360298,11.70646749,,1,,
de:09178:9853:0:2,"Pulling, Bahnhof (Bahnstraße)",48.36360298,11.70639563,,,de:09178:9853,
de:09178:9854,"Pulling, Am Schulweg",48.36701083,11.70395221,,1,,
de:09178:9854:0:1,"Pulling, Am Schulweg",48.36709438,11.70406899,,,de:09178:9854,
de:09178:9854:0:2,"Pulling, Am Schulweg",48.36709438,11.70389831,,,de:09178:9854,
de:09178:9855,"Freising, Altenhauser Straße",48.41534672,11.76522629,,1,,
de:09178:9855:0:1,"Freising, Altenhauser Straße",48.41538249,11.76537901,,,de:09178:9855,
de:09178:9855:0:2,"Freising, Altenhauser Straße",48.41540634,11.76544189,,,de:09178:9855,
de:09178:9856,Altenhausen,48.42024753,11.77319435,,1,,
de:09178:9856:0:1,Altenhausen,48.4202058,11.77287096,,,de:09178:9856,
de:09178:9856:0:2,Altenhausen,48.42016407,11.77292486,,,de:09178:9856,
de:09178:9857,Zurnhausen,48.4335346,11.77667083,,1,,
de:09178:9857:0:1,Zurnhausen,48.43355248,11.7766888,,,de:09178:9857,
de:09178:9857:0:2,Zurnhausen,48.4335346,11.77676965,,,de:09178:9857,
de:09178:9858,Edenhofen,48.42718061,11.7682087,,1,,
de:09178:9858:0:1,Edenhofen,48.42721041,11.76824463,,,de:09178:9858,
de:09178:9858:0:2,Edenhofen,48.42719253,11.76821768,,,de:09178:9858,
de:09178:9859,Piesing,48.42577976,11.76684326,,1,,
de:09178:9859:0:1,Piesing,48.42569034,11.76678936,,,de:09178:9859,
de:09178:9859:0:2,Piesing,48.42572611,11.76680733,,,de:09178:9859,
de:09178:9861,Zellhausen,48.42431926,11.75723129,,1,,
de:09178:9861:0:1,Zellhausen,48.42430138,11.75736604,,,de:09178:9861,
de:09178:9861:0:2,Zellhausen,48.42429542,11.75733909,,,de:09178:9861,
gen:9177:3571:0:1,"Zustorf, Talstraße",48.41292595,11.93587925,,,3571,
gen:9177:3571:0:2,"Zustorf, Talstraße",48.41285439,11.93622959,,,3571,
4451,"Oberpfram., Zornedinger Str.",48.02242881,11.81298972,,1,,
at:47:65704,"Thiersee, GH Weißes Rössl",47.59343215,12.1177342,,1,,
at:47:65704:0:1,"Thiersee, GH Weißes Rössl",47.59342003,12.11767131,,,at:47:65704,
at:47:65704:0:2,"Thiersee, GH Weißes Rössl",47.59349273,12.11780606,,,at:47:65704,
at:47:65710,"Hinterthiersee, Dorf",47.58419876,12.06445512,,1,,
at:47:65710:0:1,"Hinterthiersee, Dorf",47.58426541,12.06440122,,,at:47:65710,
at:47:65710:0:2,"Hinterthiersee, Dorf",47.58415028,12.06450003,,,at:47:65710,
at:47:65717,"Landl (Thiersee), Dorf",47.58807649,12.03349917,,1,,
at:47:65717:0:1,"Landl (Thiersee), Dorf",47.58801591,12.03355307,,,at:47:65717,
at:47:65717:0:2,"Landl (Thiersee), Dorf",47.58812496,12.03344527,,,at:47:65717,
at:47:68253,"Vils, Einsatzzentrum",47.54844339,10.63887368,,1,,
at:47:68253:0:1,"Vils, Einsatzzentrum",47.54850402,10.63890062,,,at:47:68253,
at:47:68253:0:2,"Vils, Einsatzzentrum",47.54839488,10.63887368,,,at:47:68253,
de:09162:10,Pasing,48.14883207,11.46064351,,1,,
de:09162:10:2:2,Pasing,48.14911376,11.46005063,4,,de:09162:10,
de:09162:10:32:72,Pasing,48.14982699,11.45870315,4,,de:09162:10,
de:09162:10:6:6,Pasing,48.14885005,11.46036504,4,,de:09162:10,
de:09162:1010:5:5,Neuperlach Süd,48.08946771,11.64406153,4,,de:09162:1010,
de:09162:1010:7:7,Neuperlach Süd,48.08914368,11.64475323,4,,de:09162:1010,
de:09162:1010:8:8,Neuperlach Süd,48.08976173,11.64474425,4,,de:09162:1010,
de:09162:1108,Chiemgaustraße,48.10669817,11.59631607,,1,,
de:09162:1108:5:5,Chiemgaustraße,48.10733401,11.59622624,3,,de:09162:1108,
de:09162:1108:6:6,Chiemgaustraße,48.1069741,11.59608251,3,,de:09162:1108,
de:09162:1110,Giesing,48.11081295,11.59464521,,1,,
de:09162:1110:2:16,Giesing,48.11082495,11.59526504,3,,de:09162:1110,
de:09162:1110:3:15,Giesing,48.11065101,11.59533691,3,,de:09162:1110,
de:09162:1111,Traunsteiner Straße,48.10467665,11.58733292,,1,,
de:09162:1111:1:1,Traunsteiner Straße,48.10467065,11.58788089,3,,de:09162:1111,
de:09162:1111:2:2,Traunsteiner Straße,48.10474264,11.58678495,3,,de:09162:1111,
de:09162:1112,Pöllatstraße,48.10520453,11.59071058,,1,,
de:09162:1112:1:1,Pöllatstraße,48.10516854,11.59084533,3,,de:09162:1112,
de:09162:1112:2:2,Pöllatstraße,48.10524652,11.59060279,3,,de:09162:1112,
de:09162:1125,Großhesseloher Brücke,48.07666111,11.5501786,,1,,
de:09162:1125:31:21,Großhesseloher Brücke,48.07649905,11.55035826,4,,de:09162:1125,
de:09162:1179,Kiefernstraße,48.08761353,11.59940628,,1,,
de:09162:1179:3:KIF 1,Kiefernstraße,48.08780555,11.59935238,3,,de:09162:1179,
de:09162:1179:3:KIF 2,Kiefernstraße,48.08744551,11.59946018,3,,de:09162:1179,
de:09162:1181,Minnewitstraße,48.09111781,11.59721439,,1,,
de:09162:1181:2:2,Minnewitstraße,48.0908658,11.59734913,3,,de:09162:1181,
de:09162:1181:3:3,Minnewitstraße,48.09110581,11.59683709,3,,de:09162:1181,
de:09162:1182,Lincolnstraße,48.09417786,11.59055787,,1,,
de:09162:1182:3:LIN 1,Lincolnstraße,48.09421986,11.59047702,3,,de:09162:1182,
de:09162:1182:3:LIN 2,Lincolnstraße,48.09412386,11.59062974,3,,de:09162:1182,
de:09162:1183,Stettnerstraße,48.09696775,11.58687478,,1,,
de:09162:1183:1:1,Stettnerstraße,48.09653578,11.58689274,3,,de:09162:1183,
de:09162:1183:2:2,Stettnerstraße,48.09739372,11.58677596,3,,de:09162:1183,
de:09162:1184,Soyerhofstraße,48.10159923,11.58196099,,1,,
de:09162:1184:1:1,Soyerhofstraße,48.10174321,11.58191608,3,,de:09162:1184,
de:09162:1184:2:2,Soyerhofstraße,48.10146125,11.58201489,3,,de:09162:1184,
de:09162:1185,Leifstraße,48.09142982,11.59380079,,1,,
de:09162:1185:1:1,Leifstraße,48.09138182,11.59373791,3,,de:09162:1185,
de:09162:1185:2:2,Leifstraße,48.09146583,11.59385469,3,,de:09162:1185,
de:09162:1189,Peter-Auzinger-Straße,48.09865361,11.5827066,,1,,
de:09162:1189:1:1,Peter-Auzinger-Straße,48.09850962,11.58264371,3,,de:09162:1189,
de:09162:1189:2:2,Peter-Auzinger-Straße,48.09879759,11.58277846,3,,de:09162:1189,
de:09162:1200,St.-Quirin-Platz,48.1039568,11.58179031,,1,,
de:09162:1200:1:1,St.-Quirin-Platz,48.10389682,11.58191608,3,,de:09162:1200,
de:09162:1200:2:2,St.-Quirin-Platz,48.10408278,11.58161963,3,,de:09162:1200,
de:09162:1250,Messestadt West,48.13342636,11.68975883,,1,,
de:09162:1250:2:2,Messestadt West,48.13351029,11.68946238,4,,de:09162:1250,
de:09162:1260,Messestadt Ost,48.13336041,11.70362882,,1,,
de:09162:1260:1:3,Messestadt Ost,48.13346233,11.70344017,4,,de:09162:1260,
de:09162:1260:1:4,Messestadt Ost,48.13322851,11.70399712,4,,de:09162:1260,
de:09162:1260:6:6,Messestadt Ost,48.1336302,11.70463493,4,,de:09162:1260,
de:09162:1311,Waldfriedhof,48.1120965,11.50231636,,1,,
de:09162:1311:3:3,Waldfriedhof,48.11223445,11.50168754,3,,de:09162:1311,
de:09162:1312,Waldfriedhof (Wendeschleife),48.11234241,11.5029901,,1,,
de:09162:1312:3:WAS 2,Waldfriedhof (Wendeschleife),48.11233042,11.50320569,3,,de:09162:1312,
de:09162:1318,Diefenbachstraße,48.08054423,11.5235166,,1,,
de:09162:1318:1:1,Diefenbachstraße,48.08073628,11.52331897,4,,de:09162:1318,
de:09162:1318:2:2,Diefenbachstraße,48.08037619,11.52374118,4,,de:09162:1318,
de:09162:1320,Solln,48.07910385,11.52746919,,1,,
de:09162:1320:1:1,Solln,48.07904383,11.52757699,4,,de:09162:1320,
de:09162:1320:2:2,Solln,48.07919388,11.52740631,4,,de:09162:1320,
de:09162:1325,Sollner Straße,48.0769312,11.52523238,,1,,
de:09162:1325:1:1,Sollner Straße,48.0766491,11.52501679,4,,de:09162:1325,
de:09162:1325:2:2,Sollner Straße,48.07711125,11.52534018,4,,de:09162:1325,
de:09162:1326,Melchiorstraße,48.07234551,11.51979758,,1,,
de:09162:1326:3:MEL 1,Melchiorstraße,48.07224347,11.52050724,4,,de:09162:1326,
de:09162:1326:3:MEL 2,Melchiorstraße,48.07233351,11.5203186,4,,de:09162:1326,
de:09162:1329,Solln Bf. Wendeschleife,48.08140844,11.52755004,,1,,
de:09162:1329:3:SOW 1,Solln Bf. Wendeschleife,48.08140844,11.52755004,4,,de:09162:1329,
de:09162:1339,Siemensallee,48.09052978,11.52109115,,1,,
de:09162:1339:2:2,Siemensallee,48.09026576,11.52081267,3,,de:09162:1339,
de:09162:1339:3:3,Siemensallee,48.09071579,11.52136064,3,,de:09162:1339,
de:09162:1345,Marienstern,48.08769154,11.51969876,,1,,
de:09162:1345:1:1,Marienstern,48.08769154,11.51988741,3,,de:09162:1345,
de:09162:1345:2:2,Marienstern,48.08767954,11.51949215,3,,de:09162:1345,
de:09162:1346,Hofbrunnstraße,48.08366492,11.51723738,,1,,
de:09162:1346:2:2,Hofbrunnstraße,48.08387496,11.51764162,4,,de:09162:1346,
de:09162:1346:4:4,Hofbrunnstraße,48.08347889,11.51756077,4,,de:09162:1346,
de:09162:1353,Allescherstraße,48.0825367,11.51994131,,1,,
de:09162:1353:1:1,Allescherstraße,48.08271673,11.51969876,4,,de:09162:1353,
de:09162:1353:2:2,Allescherstraße,48.08237466,11.52009402,4,,de:09162:1353,
de:09162:1363,Whistlerweg,48.07189533,11.52392084,,1,,
de:09162:1363:1:1,Whistlerweg,48.07185931,11.52401966,4,,de:09162:1363,
de:09162:1363:1:2,Whistlerweg,48.07194335,11.52380406,4,,de:09162:1363,
de:09162:1432,Zöllerstraße,48.10521053,11.47519622,,1,,
de:09162:1432:3:ZOE 1,Zöllerstraße,48.10520453,11.47527707,4,,de:09162:1432,
de:09162:1432:3:ZOE 2,Zöllerstraße,48.10521053,11.47514232,4,,de:09162:1432,
de:09162:1472,Klinikum Großhadern Ost,48.1112508,11.47393858,,1,,
de:09162:1472:1:1,Klinikum Großhadern Ost,48.11085494,11.47396553,4,,de:09162:1472,
de:09162:1472:2:2,Klinikum Großhadern Ost,48.11161068,11.47389366,4,,de:09162:1472,
de:09162:1474,Klinikum Großhadern Nord,48.11234241,11.46682392,,1,,
de:09162:1474:1:1,Klinikum Großhadern Nord,48.11227644,11.46655443,4,,de:09162:1474,
de:09162:1474:1:2,Klinikum Großhadern Nord,48.11241439,11.46712037,4,,de:09162:1474,
de:09162:1500,Fürstenried West,48.08861563,11.48039747,,1,,
de:09162:1500:2:4,Fürstenried West,48.08842361,11.48113409,4,,de:09162:1500,
de:09162:1500:2:5,Fürstenried West,48.08850762,11.48094544,4,,de:09162:1500,
de:09162:1502,Kornwegerstraße,48.11219847,11.49477051,,1,,
de:09162:1502:2:2,Kornwegerstraße,48.11204852,11.4955251,3,,de:09162:1502,
de:09162:1502:3:3,Kornwegerstraße,48.11240239,11.49409678,3,,de:09162:1502,
de:09162:1530,Großhadern,48.11555114,11.47724438,,1,,
de:09162:1530:3:3,Großhadern,48.11559312,11.47663353,4,,de:09162:1530,
de:09162:1530:4:4,Großhadern,48.1154012,11.47642691,4,,de:09162:1530,
de:09162:1540,Klinikum Großhadern,48.10897154,11.47361519,,1,,
de:09162:1540:1:1,Klinikum Großhadern,48.10888756,11.47401943,4,,de:09162:1540,
de:09162:1540:2:2,Klinikum Großhadern,48.10882158,11.47339959,4,,de:09162:1540,
de:09162:1540:3:3,Klinikum Großhadern,48.10907951,11.47338163,4,,de:09162:1540,
de:09162:1562,Saalburgstraße,48.1137039,11.48753009,,1,,
de:09162:1562:3:SAA 1,Saalburgstraße,48.11388383,11.48703602,3,,de:09162:1562,
de:09162:1562:3:SAA 2,Saalburgstraße,48.11354196,11.48801518,3,,de:09162:1562,
de:09162:1563,Platanenstraße,48.11457355,11.48329004,,1,,
de:09162:1563:1:1,Platanenstraße,48.11450158,11.48358649,3,,de:09162:1563,
de:09162:1563:2:2,Platanenstraße,48.11472349,11.48293072,3,,de:09162:1563,
de:09162:1572,Zinckgrafstraße,48.11503536,11.47154906,,1,,
de:09162:1572:3:ZIN 1,Zinckgrafstraße,48.11505335,11.47207008,4,,de:09162:1572,
de:09162:1572:3:ZIN 2,Zinckgrafstraße,48.11505335,11.47124363,4,,de:09162:1572,
de:09162:1574,Waldhüterstraße,48.1146995,11.46719223,,1,,
de:09162:1574:3:WHU 1,Waldhüterstraße,48.11467551,11.46736291,4,,de:09162:1574,
de:09162:1574:3:WHU 2,Waldhüterstraße,48.1146995,11.46689579,4,,de:09162:1574,
de:09162:1622,Pasinger Marienplatz,48.14630873,11.45917926,,1,,
de:09162:1622:2:2,Pasinger Marienplatz,48.14628475,11.45909841,4,,de:09162:1622,
de:09162:1623,Engelbertstraße,48.14373131,11.45796653,,1,,
de:09162:1623:3:ENG 1,Engelbertstraße,48.14380324,11.45792162,4,,de:09162:1623,
de:09162:1623:3:ENG 2,Engelbertstraße,48.14367137,11.45802942,4,,de:09162:1623,
de:09162:1624,Rathaus Pasing,48.14665037,11.4613442,,1,,
de:09162:1624:4:4,Rathaus Pasing,48.14660242,11.46082318,4,,de:09162:1624,
de:09162:1626,Planegger Straße,48.14014669,11.45699635,,1,,
de:09162:1626:2:2,Planegger Straße,48.14053034,11.45667296,4,,de:09162:1626,
de:09162:1626:4:4,Planegger Straße,48.1400268,11.45666398,4,,de:09162:1626,
de:09162:1629,Kraillinger Weg,48.13834829,11.45493023,,1,,
de:09162:1629:1:1,Kraillinger Weg,48.13849217,11.45517277,4,,de:09162:1629,
de:09162:1629:2:2,Kraillinger Weg,48.13821041,11.45476853,4,,de:09162:1629,
de:09162:1630,Siedlung am Haidelweg,48.13592036,11.45335818,,1,,
de:09162:1630:1:1,Siedlung am Haidelweg,48.13587839,11.45343004,4,,de:09162:1630,
de:09162:1630:2:2,Siedlung am Haidelweg,48.13597431,11.45327733,4,,de:09162:1630,
de:09162:1668,Wehnerstraße,48.14053634,11.44809405,,1,,
de:09162:1668:3:WEN 2,Wehnerstraße,48.14062626,11.44814795,4,,de:09162:1668,
de:09162:1669,Peslmüllerstraße,48.14125567,11.44615369,,1,,
de:09162:1669:3:PEM 1,Peslmüllerstraße,48.14125567,11.44615369,4,,de:09162:1669,
de:09162:1712,Altenburgstraße,48.14744155,11.42145002,,1,,
de:09162:1712:2:2,Altenburgstraße,48.14751347,11.42203392,4,,de:09162:1712,
de:09162:1712:3:3,Altenburgstraße,48.14706994,11.42148595,4,,de:09162:1712,
de:09162:1714,Hohensteinstraße,48.14589515,11.42224054,,1,,
de:09162:1714:3:HHN 1,Hohensteinstraße,48.1458412,11.42215969,4,,de:09162:1714,
de:09162:1714:3:HHN 2,Hohensteinstraße,48.14594909,11.42230342,4,,de:09162:1714,
de:09162:1716,Veldensteinstraße,48.14054233,11.42513311,,1,,
de:09162:1716:1:1,Veldensteinstraße,48.14059628,11.42519599,4,,de:09162:1716,
de:09162:1716:1:2,Veldensteinstraße,48.14049438,11.42507023,4,,de:09162:1716,
de:09162:1723,Trimburgstraße,48.13831832,11.42642669,,1,,
de:09162:1723:1:1,Trimburgstraße,48.13833631,11.42649855,,,de:09162:1723,
de:09162:1723:2:2,Trimburgstraße,48.13830034,11.42633685,,,de:09162:1723,
de:09162:1730,Neuaubing,48.14284417,11.42377666,,1,,
de:09162:1730:1:1,Neuaubing,48.14358146,11.42357004,4,,de:09162:1730,
de:09162:1740,Freiham,48.14078811,11.40913412,,1,,
de:09162:1740:5:5,Freiham,48.140902,11.40935869,4,,de:09162:1740,
de:09162:1744,Sumpfmeisenweg,48.17967754,11.39843518,,1,,
de:09162:1744:1:1,Sumpfmeisenweg,48.1796416,11.39843518,5,,de:09162:1744,
de:09162:1744:2:2,Sumpfmeisenweg,48.17971348,11.39843518,5,,de:09162:1744,
de:09162:1752,Pirolstraße,48.17979135,11.3957043,,1,,
de:09162:1752:3:PIR 1,Pirolstraße,48.17973145,11.39583007,5,,de:09162:1752,
de:09162:1752:3:PIR 2,Pirolstraße,48.17986323,11.39556956,5,,de:09162:1752,
de:09162:1754,Krähenweg,48.18127084,11.39123069,,1,,
de:09162:1754:1:1,Krähenweg,48.18121693,11.39117679,5,,de:09162:1754,
de:09162:1754:1:2,Krähenweg,48.18132475,11.39128459,5,,de:09162:1754,
de:09162:1760,Freiham Bf. (Süd),48.13876193,11.41129906,,1,,
de:09162:1760:5:5,Freiham Bf. (Süd),48.13889382,11.41194584,,,de:09162:1760,
de:09162:1810:3:3,Lochhausen,48.17714374,11.4075441,5,,de:09162:1810,
de:09162:1857,Krauss-Maffei-Straße,48.1935783,11.47082143,,1,,
de:09162:1857:1:1,Krauss-Maffei-Straße,48.19366214,11.47098312,4,,de:09162:1857,
de:09162:1857:2:2,Krauss-Maffei-Straße,48.19351243,11.47063278,4,,de:09162:1857,
de:09162:1911,Allach Bahnhof Ost,48.19281179,11.46850377,,1,,
de:09162:1911:1:1,Allach Bahnhof Ost,48.19281179,11.46850377,4,,de:09162:1911,
de:09162:1956,Vogelloh,48.21353945,11.46761444,,1,,
de:09162:1956:1:1,Vogelloh,48.21353945,11.46761444,5,,de:09162:1956,
de:09162:1958,Allacher Forstweg,48.21076188,11.48152036,,1,,
de:09162:1958:1:1,Allacher Forstweg,48.21077386,11.48152036,4,,de:09162:1958,
de:09162:1962,Eininger Straße,48.18598456,11.50413096,,1,,
de:09162:1962:3:EIN 1,Eininger Straße,48.18588274,11.50406808,4,,de:09162:1962,
de:09162:1962:3:EIN 2,Eininger Straße,48.18609237,11.50418486,4,,de:09162:1962,
de:09162:1963,Max-Born-Straße,48.19182969,11.50218161,,1,,
de:09162:1963:3:MBO 1,Max-Born-Straße,48.19181172,11.50206483,4,,de:09162:1963,
de:09162:1963:3:MBO 2,Max-Born-Straße,48.19184765,11.50227144,4,,de:09162:1963,
de:09162:1964,Ferchenbachstraße,48.20251808,11.49433034,,1,,
de:09162:1964:1:1,Ferchenbachstraße,48.20233247,11.49411474,4,,de:09162:1964,
de:09162:1964:2:2,Ferchenbachstraße,48.20297909,11.49386321,4,,de:09162:1964,
de:09162:1965,Rangierbahnhof,48.19409929,11.496109,,1,,
de:09162:1965:1:1,Rangierbahnhof,48.19399749,11.49606409,4,,de:09162:1965,
de:09162:1965:2:2,Rangierbahnhof,48.1941951,11.4961629,4,,de:09162:1965,
de:09162:1967,Haylerstraße,48.18833826,11.50334942,,1,,
de:09162:1967:3:HAY 1,Haylerstraße,48.18829035,11.50326857,4,,de:09162:1967,
de:09162:1967:3:HAY 2,Haylerstraße,48.18839216,11.50342129,4,,de:09162:1967,
de:09162:1968,Kristallstraße,48.2127912,11.48463752,,1,,
de:09162:1968:1:1,Kristallstraße,48.2122764,11.48474531,4,,de:09162:1968,
de:09162:1968:2:2,Kristallstraße,48.21303064,11.48456565,4,,de:09162:1968,
de:09162:1976,Karlsfelder Straße,48.216263,11.48076578,,1,,
de:09162:1976:1:1,Karlsfelder Straße,48.21614329,11.48076578,5,,de:09162:1976,
de:09162:1976:2:2,Karlsfelder Straße,48.21637074,11.48072086,5,,de:09162:1976,
de:09162:1976:3:3,Karlsfelder Straße,48.2170112,11.48005611,5,,de:09162:1976,
de:09162:300,Moosach,48.1805341,11.50656539,,1,,
de:09162:300:5:16,Moosach,48.18056405,11.50518199,4,,de:09162:300,
de:09162:366,Gröbenzeller Straße,48.18309768,11.50795778,,1,,
de:09162:366:1:1,Gröbenzeller Straße,48.18327138,11.50745472,4,,de:09162:366,
de:09162:366:2:2,Gröbenzeller Straße,48.1837146,11.50702353,4,,de:09162:366,
de:09162:414,Sudetendeutsche Straße,48.19615321,11.57841265,,1,,
de:09162:414:1:1,Sudetendeutsche Straße,48.19611729,11.57830485,3,,de:09162:414,
de:09162:414:2:2,Sudetendeutsche Straße,48.19620112,11.57852045,3,,de:09162:414,
de:09162:436,Neuherbergstraße,48.21037876,11.58714427,,1,,
de:09162:436:1:1,Neuherbergstraße,48.21002556,11.58721614,4,,de:09162:436,
de:09162:436:3:3,Neuherbergstraße,48.21006148,11.58700953,4,,de:09162:436,
de:09162:437,Anton-Will-Straße,48.20569123,11.58624596,,1,,
de:09162:437:1:1,Anton-Will-Straße,48.20530208,11.58600341,4,,de:09162:437,
de:09162:437:2:2,Anton-Will-Straße,48.20599656,11.58647952,4,,de:09162:437,
de:09162:438,Heidemannstraße,48.20097933,11.58531171,,1,,
de:09162:438:2:2,Heidemannstraße,48.20179361,11.58565307,3,,de:09162:438,
de:09162:438:3:3,Heidemannstraße,48.20061409,11.58508713,3,,de:09162:438,
de:09162:439,Gundelkoferstraße,48.1958598,11.58431458,,1,,
de:09162:439:1:1,Gundelkoferstraße,48.19614723,11.58447628,3,,de:09162:439,
de:09162:439:3:3,Gundelkoferstraße,48.19586579,11.58299406,3,,de:09162:439,
de:09162:451,Kollwitzstraße,48.19824898,11.5847817,,1,,
de:09162:451:1:1,Kollwitzstraße,48.1985783,11.5849973,3,,de:09162:451,
de:09162:451:2:2,Kollwitzstraße,48.19794959,11.58461102,3,,de:09162:451,
de:09162:540,Studentenstadt,48.18328935,11.6080301,,1,,
de:09162:540:3:3,Studentenstadt,48.18417579,11.60855113,3,,de:09162:540,
de:09162:540:4:4,Studentenstadt,48.18446328,11.60887452,3,,de:09162:540,
de:09162:600,St. Emmeram,48.17602954,11.6305329,,1,,
de:09162:600:3:3,St. Emmeram,48.17680828,11.63076646,3,,de:09162:600,
de:09162:760,Am Hart,48.19700949,11.57181003,,1,,
de:09162:760:1:1,Am Hart,48.19674004,11.5716124,3,,de:09162:760,
de:09162:760:1:4,Am Hart,48.19687776,11.57189088,3,,de:09162:760,
de:09162:813,Am Messesee,48.13548871,11.69026188,,1,,
de:09162:813:1:1,Am Messesee,48.13583643,11.69026188,4,,de:09162:813,
de:09162:813:2:2,Am Messesee,48.13515898,11.69026188,4,,de:09162:813,
de:09162:895,Ostbahnhof Friedenstr.,48.12700495,11.60686229,,1,,
de:09162:895:6:6,Ostbahnhof Friedenstr.,48.12741268,11.60749111,2,,de:09162:895,
de:09162:966,Waldheimplatz,48.08572928,11.67472103,,1,,
de:09162:966:2:2,Waldheimplatz,48.08506917,11.67500849,4,,de:09162:966,
de:09162:966:5:6,Waldheimplatz,48.08538122,11.67486476,4,,de:09162:966,
de:09162:967,Waldperlach,48.0821106,11.67229558,,1,,
de:09162:967:1:1,Waldperlach,48.08236866,11.67239439,4,,de:09162:967,
de:09162:967:3:3,Waldperlach,48.08198458,11.67275372,4,,de:09162:967,
de:09162:968,Salzmannstraße,48.08125241,11.6768141,,1,,
de:09162:968:3:SAL 1,Salzmannstraße,48.08125841,11.67687699,4,,de:09162:968,
de:09162:968:3:SAL 2,Salzmannstraße,48.0812404,11.67676021,4,,de:09162:968,
de:09162:970,Otto-Hahn-Ring,48.09222785,11.64904718,,1,,
de:09162:970:3:OHR 1,Otto-Hahn-Ring,48.09218585,11.64902921,4,,de:09162:970,
de:09162:970:3:OHR 2,Otto-Hahn-Ring,48.09226385,11.64905616,4,,de:09162:970,
de:09162:979,Sigmund-Riefler-Bogen,48.13666374,11.71529793,,1,,
de:09162:979:1:1,Sigmund-Riefler-Bogen,48.13693351,11.71530691,4,,de:09162:979,
de:09162:979:2:2,Sigmund-Riefler-Bogen,48.13638797,11.71522607,4,,de:09162:979,
de:09173:3020,Golkofen,47.89025164,11.54872333,,1,,
de:09173:3020:0:1,Golkofen,47.89026971,11.54867841,,,de:09173:3020,
de:09173:3020:0:2,Golkofen,47.89023357,11.54875926,,,de:09173:3020,
de:09173:4097,"Bad Heilbrunn, Gewerbepark",47.74840506,11.46841394,,1,,
de:09173:4097:0:1,"Bad Heilbrunn, Gewerbepark",47.74838694,11.46833309,,,de:09173:4097,
de:09173:4443,"Deining, Talstraße",47.95662012,11.49919022,,1,,
de:09173:4443:0:1,"Deining, Talstraße",47.95662012,11.49916327,,,de:09173:4443,
de:09173:4443:0:2,"Deining, Talstraße",47.95663215,11.49926209,,,de:09173:4443,
de:09173:4723,"Geretsried, Sperlingstraße",47.87881744,11.47038125,,1,,
de:09173:4723:0:1,"Geretsried, Sperlingstraße",47.87879334,11.47039922,,,de:09173:4723,
de:09173:4723:0:2,"Geretsried, Sperlingstraße",47.87884756,11.4703543,,,de:09173:4723,
de:09173:4724,"Geretsried, Dompfaffenweg",47.87948019,11.47504351,,1,,
de:09173:4724:0:1,"Geretsried, Dompfaffenweg",47.87947416,11.47505249,,,de:09173:4724,
de:09173:4724:0:2,"Geretsried, Dompfaffenweg",47.87951633,11.47499859,,,de:09173:4724,
